tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
9628785,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,b4cdd5a62c956759f100d659f6d98647b39a98e1,build_found,7001bb5227087fc3c5edf28415b3d421fa288ed7,9626435,2013-07-30 00:40:27,54,b4cdd5a62c956759f100d659f6d98647b39a98e1,1,b4cdd5a62c956759f100d659f6d98647b39a98e1,,b4cdd5a62c956759f100d659f6d98647b39a98e1,,0,,25,34,1,0,8,0,0,9,0,0,46,8183,2254.42991567885,146.278870829769,261.028962483197,1.0,,2013-07-30 00:41:34,2013-07-30 00:42:28,passed,2202,"[9628787, 9628786, 9628788]",628,9628787,ruby,ok,,ruby,rspec,1.0,,6346,0,6346,2,,53.66,,0
9628863,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,3,4992c3db1769bc3323fa519e685768e3fc6a0691#d4643887785c1d5a9a7841e42c55e4a4d85f004e#44a644280ffff15e8fefcc3382a7249dd72e44a2,build_found,b4cdd5a62c956759f100d659f6d98647b39a98e1,9628785,2013-07-30 00:41:21,54,44a644280ffff15e8fefcc3382a7249dd72e44a2#d4643887785c1d5a9a7841e42c55e4a4d85f004e#4992c3db1769bc3323fa519e685768e3fc6a0691,3,44a644280ffff15e8fefcc3382a7249dd72e44a2,,44a644280ffff15e8fefcc3382a7249dd72e44a2,,0,,65,56,0,0,12,0,0,11,0,1,364,8226,2245.80598103574,145.878920495988,260.272307318259,1.0,,2013-07-30 00:44:51,2013-07-30 00:45:26,passed,2042,"[9628865, 9628866, 9628864]",629,9628865,ruby,ok,,ruby,rspec,1.0,,6349,0,6349,2,,33.55,,0
9656434,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,3,71abd301d002b1cbc9cf75a361124fdd3154e159#b0ae1dfe24393c31ebcd2b8133f6feee1dc67b41#2e413daa345eeba4a937975ae25f7f040a0d5d19,build_found,44a644280ffff15e8fefcc3382a7249dd72e44a2,9628863,2013-07-26 22:44:43,54,2e413daa345eeba4a937975ae25f7f040a0d5d19#b0ae1dfe24393c31ebcd2b8133f6feee1dc67b41#71abd301d002b1cbc9cf75a361124fdd3154e159,3,2e413daa345eeba4a937975ae25f7f040a0d5d19,,2e413daa345eeba4a937975ae25f7f040a0d5d19,,0,,65,347,2,1,7,0,0,105,0,1,243,8226,2246.17067833698,145.878920495988,260.272307318259,1.0,,2013-07-30 16:40:21,2013-07-30 16:41:16,passed,3748,"[9656436, 9656435, 9656437]",630,9656435,ruby,ok,,ruby,rspec,1.0,,6349,0,6349,3,,15.89,,0
9656757,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,,,build_found,2e413daa345eeba4a937975ae25f7f040a0d5d19,9656434,,54,636c20cd42e7a58269e03e63ba413171eb5de428,1,636c20cd42e7a58269e03e63ba413171eb5de428,,636c20cd42e7a58269e03e63ba413171eb5de428,,0,,14,0,0,0,1,0,0,1,0,0,35,8223,2246.99014958045,145.932141554177,260.367262556245,1.0,,,2013-07-30 16:51:31,failed,3416,"[9656759, 9656760, 9656758]",631,9656759,ruby,broken,,ruby,rspec,1.0,,6348,1,6349,2,,20.61,,0
9658953,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,f529dda003375620236b2d8e81b6265159aceef0,build_found,636c20cd42e7a58269e03e63ba413171eb5de428,9656757,2013-07-30 17:52:13,54,f529dda003375620236b2d8e81b6265159aceef0,1,f529dda003375620236b2d8e81b6265159aceef0,,f529dda003375620236b2d8e81b6265159aceef0,,0,,0,300,0,0,14,0,0,65,0,0,105,8223,2246.62531922656,145.932141554177,260.367262556245,1.0,,2013-07-30 17:52:33,2013-07-30 17:53:11,passed,4348,"[9658956, 9658955, 9658954]",632,9658954,ruby,ok,,ruby,rspec,1.0,,6349,0,6349,3,,29.29,,0
9660105,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,023db8617b4c4bf2214ddf35501b59c117648e76,build_found,f529dda003375620236b2d8e81b6265159aceef0,9658953,2013-07-30 17:53:18,54,023db8617b4c4bf2214ddf35501b59c117648e76,1,023db8617b4c4bf2214ddf35501b59c117648e76,,023db8617b4c4bf2214ddf35501b59c117648e76,,0,,4,9,0,0,2,0,0,2,0,0,2,8226,2246.77850717238,146.000486263068,260.393873085339,1.0,,2013-07-30 18:21:55,2013-07-30 18:43:05,passed,7221,"[9660108, 9660107, 9660106]",634,9660108,ruby,ok,,ruby,rspec,1.0,,6350,0,6350,2,,29.62,,0
9665356,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,179b34e054b3ce525c04bd4c7efe5785176d8c82,build_found,55d20b1044bf38c39645be1ddfdddefc53c99c3a,9660755,2013-07-30 20:28:43,54,179b34e054b3ce525c04bd4c7efe5785176d8c82,1,179b34e054b3ce525c04bd4c7efe5785176d8c82,,179b34e054b3ce525c04bd4c7efe5785176d8c82,,0,,2,0,0,0,2,0,0,2,0,0,80,8265,2240.53236539625,145.553539019964,260.012099213551,1.0,,2013-07-30 20:28:53,2013-07-30 20:36:17,failed,3051,"[9665358, 9665359, 9665357]",637,9665357,ruby,broken,,ruby,,0.0,,,,,,,,,0
9665416,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,fb37094166e5b24bff8c4bf6d082736cc4aefe57,build_found,179b34e054b3ce525c04bd4c7efe5785176d8c82,9665356,2013-07-30 20:29:15,54,fb37094166e5b24bff8c4bf6d082736cc4aefe57,1,fb37094166e5b24bff8c4bf6d082736cc4aefe57,,fb37094166e5b24bff8c4bf6d082736cc4aefe57,,0,,4,0,0,0,1,0,0,1,0,0,80,8263,2241.07467021663,145.588769212151,260.075033280891,1.0,,2013-07-30 20:29:24,2013-07-30 20:30:50,failed,4346,"[9665417, 9665419, 9665418]",638,9665418,ruby,broken,,ruby,,0.0,,,,,,,,,0
9669851,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,560254a72d0331860dc59d543465f699a5dd01d2#fab868992e6df5147005411b08f94ec922f64367,build_found,fbad74eee35a07ff6f71999fbbd5eb2f04ed1ddc,9669694,2013-07-30 20:35:37,54,fab868992e6df5147005411b08f94ec922f64367#560254a72d0331860dc59d543465f699a5dd01d2,2,fab868992e6df5147005411b08f94ec922f64367,,fab868992e6df5147005411b08f94ec922f64367,,0,,19,25,0,0,5,0,0,5,0,0,94,8286,2237.99179338643,145.546705286025,260.439295196717,1.0,,2013-07-30 22:10:42,2013-07-30 22:40:48,passed,2696,"[9669853, 9669854, 9669852]",643,9669854,ruby,ok,,ruby,rspec,1.0,,6355,0,6355,2,,3.3,,0
9670534,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,cd2044908dc9f55806626df8f01ce6c67fd45bb5#88f6562c737e409fde66ac0ba728b1efc6cc58b5,merge_found,,,2013-07-23 20:33:35,54,88f6562c737e409fde66ac0ba728b1efc6cc58b5,1,88f6562c737e409fde66ac0ba728b1efc6cc58b5,,88f6562c737e409fde66ac0ba728b1efc6cc58b5,,0,,0,62,0,0,1,0,0,1,0,0,2,8286,2243.90538257301,146.029447260439,261.404779145547,1.0,,2013-07-30 22:31:11,2013-07-31 07:47:16,passed,2023,"[9670537, 9670536, 9670535]",644,9670535,ruby,ok,,ruby,rspec,1.0,,6359,0,6359,3,,11.01,,0
9671473,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,ab90d4a827697afb810caad42a89323192ebf333#496dbc8700da553c56a37f6e9b2e5d327b503b34,merge_found,,,2013-07-22 16:54:51,54,496dbc8700da553c56a37f6e9b2e5d327b503b34,1,496dbc8700da553c56a37f6e9b2e5d327b503b34,,496dbc8700da553c56a37f6e9b2e5d327b503b34,,0,,0,0,0,0,1,0,0,0,0,1,7,8286,2243.90538257301,146.029447260439,261.404779145547,1.0,,2013-07-30 23:03:39,2013-07-31 08:02:53,passed,2459,"[9671476, 9671475, 9671474]",645,9671475,ruby,ok,,ruby,rspec,1.0,,6359,0,6359,2,,49.45,,0
9671602,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,724455b3bae068996aae4a50d0e00fabdc61d8f9,build_found,496dbc8700da553c56a37f6e9b2e5d327b503b34,9671473,2013-07-30 23:07:30,54,724455b3bae068996aae4a50d0e00fabdc61d8f9,1,724455b3bae068996aae4a50d0e00fabdc61d8f9,,724455b3bae068996aae4a50d0e00fabdc61d8f9,,0,,23,17,0,0,2,0,0,2,0,0,5,8291,2244.12013026173,146.061994934266,261.367748160656,1.0,,2013-07-30 23:09:37,2013-07-31 08:03:33,passed,2445,"[9671605, 9671604, 9671603]",646,9671605,ruby,ok,,ruby,rspec,1.0,,6360,0,6360,2,,24.91,,0
9671903,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,63a3eb7968e84c9492f7016f0e34389ec30a8106#bf9f7931f70acf2d23ce8eee0096245e398b2cb2,merge_found,,,2013-07-15 14:22:51,54,bf9f7931f70acf2d23ce8eee0096245e398b2cb2,1,bf9f7931f70acf2d23ce8eee0096245e398b2cb2,,bf9f7931f70acf2d23ce8eee0096245e398b2cb2,,0,,1768,4476,27,17,60,0,0,232,0,8,774,8291,2244.12013026173,146.061994934266,261.367748160656,1.0,,2013-07-30 23:18:32,2013-07-31 08:16:48,passed,1968,"[9671906, 9671908, 9671904]",647,9671906,ruby,ok,,ruby,rspec,1.0,,6360,0,6360,2,,25.14,,0
9673115,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,62629f783a0042bb186978c5f4f832f586d61114,build_found,bf9f7931f70acf2d23ce8eee0096245e398b2cb2,9671903,2013-07-30 23:40:06,54,62629f783a0042bb186978c5f4f832f586d61114,1,62629f783a0042bb186978c5f4f832f586d61114,,62629f783a0042bb186978c5f4f832f586d61114,,0,,65,0,0,0,4,0,0,4,0,0,89,8271,2249.54660863257,146.4151855882,261.999758191271,1.0,,2013-07-31 00:05:19,2013-07-31 08:27:56,failed,2479,"[9673117, 9673118, 9673116]",648,9673118,ruby,broken,,ruby,rspec,1.0,,6358,2,6360,2,,44.7,,0
9700459,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,5b94fd9c8ccbd1548a189558ba1f773c70476758#d95b9cfff8de6ad3a57b63d84c1e5543550f9f6c,build_found,62629f783a0042bb186978c5f4f832f586d61114,9673115,2013-07-16 18:20:18,54,d95b9cfff8de6ad3a57b63d84c1e5543550f9f6c#5b94fd9c8ccbd1548a189558ba1f773c70476758,2,d95b9cfff8de6ad3a57b63d84c1e5543550f9f6c,,d95b9cfff8de6ad3a57b63d84c1e5543550f9f6c,,0,,0,4,0,0,1,0,0,1,0,0,2,8271,2249.54660863257,146.4151855882,261.999758191271,1.0,,2013-07-31 16:39:37,2013-07-31 16:40:35,failed,4670,"[9700462, 9700460, 9700461]",649,9700461,ruby,broken,,ruby,rspec,1.0,,6358,2,6360,2,,45.34,,0
9710812,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,ff4bc52ebbddfaa29c75c08672b03b5dcb33cf96,build_found,5636dc0df052445c3ffa2dd529687c2bd958110c,9707132,2013-07-31 20:55:27,54,ff4bc52ebbddfaa29c75c08672b03b5dcb33cf96,1,ff4bc52ebbddfaa29c75c08672b03b5dcb33cf96,,ff4bc52ebbddfaa29c75c08672b03b5dcb33cf96,,0,,41,0,0,0,4,0,0,4,0,0,91,8271,2251.60198283158,146.536089952847,262.241566920566,1.0,,2013-07-31 20:56:39,2013-07-31 21:20:53,passed,3159,"[9710814, 9710815, 9710813]",652,9710814,ruby,ok,,ruby,rspec,1.0,,6361,0,6361,2,,15.38,,0
9712279,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,c2bbd82c7957a276dbab6f2ee2a59aef80e160b6,build_found,63a2136d8d8f6e9f0d4924c2a42732231ee8fff9,9711226,2013-07-31 21:36:52,54,c2bbd82c7957a276dbab6f2ee2a59aef80e160b6,1,c2bbd82c7957a276dbab6f2ee2a59aef80e160b6,,c2bbd82c7957a276dbab6f2ee2a59aef80e160b6,,0,,5,35,0,0,3,0,0,3,0,0,4,8272,2255.80270793037,146.881044487427,262.814313346228,1.0,,2013-07-31 21:38:08,2013-07-31 22:46:22,failed,5826,"[9712283, 9712280, 9712284]",654,9712284,ruby,broken,,ruby,rspec,1.0,,6363,1,6364,2,,40.79,,0
9713572,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,6f3d9866aae6717e26e2e1defd0b3876dbe23ed7,build_found,16fcf7db45cabeba38dcac69c2727849dbcf6bf6,9712743,2013-07-31 18:36:55,54,6f3d9866aae6717e26e2e1defd0b3876dbe23ed7,1,6f3d9866aae6717e26e2e1defd0b3876dbe23ed7,,6f3d9866aae6717e26e2e1defd0b3876dbe23ed7,,0,,11,239,1,0,9,0,0,10,0,0,49,8281,2255.40393672262,146.600652095158,262.770196836131,1.0,,2013-07-31 22:16:17,2013-07-31 23:46:22,passed,2483,"[9713574, 9713575, 9713573]",656,9713574,ruby,ok,,ruby,rspec,1.0,,6346,0,6346,2,,35.84,,0
9716345,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,a142df242fbb2ef2108704fde4caec0fd8b2fd83,build_found,6f3d9866aae6717e26e2e1defd0b3876dbe23ed7,9713572,2013-07-31 23:09:32,54,a142df242fbb2ef2108704fde4caec0fd8b2fd83,1,a142df242fbb2ef2108704fde4caec0fd8b2fd83,,a142df242fbb2ef2108704fde4caec0fd8b2fd83,,0,,8,22,0,0,6,0,0,6,0,0,4,8284,2256.63930468373,146.909705456301,263.157894736842,1.0,,2013-07-31 23:57:06,2013-08-01 00:16:43,passed,2271,"[9716348, 9716347, 9716346]",657,9716346,ruby,ok,,ruby,rspec,1.0,,6349,0,6349,3,,42.93,,0
9717201,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,d52d981e623c7ff0edb3a5e44c2d89619c0f7ee3,build_found,a142df242fbb2ef2108704fde4caec0fd8b2fd83,9716345,2013-08-01 00:39:59,54,d52d981e623c7ff0edb3a5e44c2d89619c0f7ee3,1,d52d981e623c7ff0edb3a5e44c2d89619c0f7ee3,,d52d981e623c7ff0edb3a5e44c2d89619c0f7ee3,,0,,1,0,0,0,1,0,0,2,0,0,47,8275,2260.06042296073,147.069486404834,263.444108761329,1.0,,2013-08-01 00:40:27,2013-08-01 00:41:03,passed,1917,"[9717204, 9717202, 9717203]",658,9717203,ruby,ok,,ruby,rspec,1.0,,6349,0,6349,2,,21.74,,0
9747224,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,2603490c6b97e9563ceecebc0e3eb808c267ba5e,build_found,d52d981e623c7ff0edb3a5e44c2d89619c0f7ee3,9717201,2013-08-01 18:23:51,54,2603490c6b97e9563ceecebc0e3eb808c267ba5e,1,2603490c6b97e9563ceecebc0e3eb808c267ba5e,,2603490c6b97e9563ceecebc0e3eb808c267ba5e,,0,,41,0,0,0,4,0,0,4,0,0,92,8295,2254.61121157324,146.71488848704,262.808921036769,1.0,,2013-08-01 18:34:43,2013-08-01 18:35:32,passed,2783,"[9747226, 9747227, 9747225]",659,9747227,ruby,ok,,ruby,rspec,1.0,,6349,0,6349,2,,7.3,,0
9759349,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,1b2e820834ed334a75a906317f2378855bd08ced#92b0308f2de8b6b6efaed7680ad065dd1d8a5e01,build_found,2603490c6b97e9563ceecebc0e3eb808c267ba5e,9747224,2013-08-01 19:01:40,54,92b0308f2de8b6b6efaed7680ad065dd1d8a5e01#1b2e820834ed334a75a906317f2378855bd08ced,2,92b0308f2de8b6b6efaed7680ad065dd1d8a5e01,,92b0308f2de8b6b6efaed7680ad065dd1d8a5e01,,0,,0,104,0,0,3,0,0,3,0,0,4,8295,2253.04400241109,146.71488848704,262.567811934901,1.0,,2013-08-02 01:29:01,2013-08-02 01:29:32,passed,1951,"[9759351, 9759350, 9759352]",660,9759352,ruby,ok,,ruby,rspec,1.0,,6347,0,6347,2,,3.95,,0
9783807,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,991d2a0b11b65bbfd5ffdb8f0b43d83275585048,build_found,92b0308f2de8b6b6efaed7680ad065dd1d8a5e01,9759349,2013-08-02 17:36:41,54,991d2a0b11b65bbfd5ffdb8f0b43d83275585048,1,991d2a0b11b65bbfd5ffdb8f0b43d83275585048,,991d2a0b11b65bbfd5ffdb8f0b43d83275585048,,0,,43,0,0,0,2,0,0,2,0,0,46,8295,2253.04400241109,146.71488848704,262.567811934901,1.0,,2013-08-02 17:36:57,2013-08-02 17:37:45,passed,2757,"[9783809, 9783808, 9783810]",661,9783808,ruby,ok,,ruby,rspec,1.0,,6347,0,6347,3,,58.4,,0
9784630,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,de41040faa39c3c70287b56e0b234a7d393f6940,build_found,991d2a0b11b65bbfd5ffdb8f0b43d83275585048,9783807,2013-08-02 17:55:48,54,de41040faa39c3c70287b56e0b234a7d393f6940,1,de41040faa39c3c70287b56e0b234a7d393f6940,,de41040faa39c3c70287b56e0b234a7d393f6940,,0,,6,6,0,0,2,0,0,2,0,0,7,8295,2253.04400241109,146.71488848704,262.567811934901,1.0,,2013-08-02 17:59:33,2013-08-02 22:55:40,failed,2245,"[9784631, 9784632, 9784633]",662,9784631,ruby,broken,,ruby,rspec,1.0,,6344,3,6347,3,,8.55,,0
9817237,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,c07bf6740c79f271398ae1c08cea76b3c1a1f45e#9247cdae759462e7127169213ca33e9ff4523533,build_found,de41040faa39c3c70287b56e0b234a7d393f6940,9784630,2013-08-03 22:02:03,54,9247cdae759462e7127169213ca33e9ff4523533#c07bf6740c79f271398ae1c08cea76b3c1a1f45e,2,9247cdae759462e7127169213ca33e9ff4523533,,9247cdae759462e7127169213ca33e9ff4523533,,0,,10,20,0,0,3,0,0,3,0,0,7,8292,2253.85914134105,146.767969126869,262.662807525326,1.0,,2013-08-03 22:15:03,2013-08-03 22:15:41,passed,2334,"[9817240, 9817238, 9817239]",664,9817240,ruby,ok,,ruby,rspec,1.0,,6347,0,6347,2,,19.05,,0
9912860,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,276ef4e5cc3fdde836ba26b999ad3221af31c382,build_found,9247cdae759462e7127169213ca33e9ff4523533,9817237,2013-08-06 18:32:56,55,276ef4e5cc3fdde836ba26b999ad3221af31c382,1,276ef4e5cc3fdde836ba26b999ad3221af31c382,,276ef4e5cc3fdde836ba26b999ad3221af31c382,,0,,37,0,1,0,1,0,0,2,0,0,30,8292,2253.85914134105,146.767969126869,262.662807525326,1.0,,2013-08-06 18:33:17,2013-08-06 18:35:40,passed,3361,"[9912863, 9912861, 9912862]",666,9912863,ruby,ok,,ruby,rspec,1.0,,6347,0,6347,2,,12.32,,0
9914321,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,3,124998beaadbd461ad9a870922ed6c5361c1ed58#89bb4e723bfb43b43b02bae9e057f7524cd8878e#ac9e5070ac0bb5ae7b5942d9e16ace7f059c64ba,build_found,276ef4e5cc3fdde836ba26b999ad3221af31c382,9912860,2013-08-05 22:00:46,55,ac9e5070ac0bb5ae7b5942d9e16ace7f059c64ba#89bb4e723bfb43b43b02bae9e057f7524cd8878e#124998beaadbd461ad9a870922ed6c5361c1ed58,3,ac9e5070ac0bb5ae7b5942d9e16ace7f059c64ba,,ac9e5070ac0bb5ae7b5942d9e16ace7f059c64ba,,0,,78,240,5,0,5,0,0,9,0,1,102,8358,2257.47786551807,147.284039243838,264.776262263699,1.0,,2013-08-06 19:18:21,2013-08-06 19:19:46,passed,4287,"[9914324, 9914323, 9914322]",667,9914322,ruby,ok,,ruby,rspec,1.0,,6362,0,6362,3,,9.58,,0
9965175,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,6b296d10433d23738b79d1493a4048e8f57bc664,build_found,712c421159d058167fc8997569da451c826ee7f0,9916663,2013-08-06 23:20:03,56,6b296d10433d23738b79d1493a4048e8f57bc664,1,6b296d10433d23738b79d1493a4048e8f57bc664,,6b296d10433d23738b79d1493a4048e8f57bc664,,0,,1,17,0,0,2,0,0,2,0,0,2,8355,2259.84440454817,147.336923997606,264.871334530221,1.0,,2013-08-06 23:22:20,2013-08-08 00:39:18,passed,2494,"[9965177, 9965176, 9965178]",671,9965176,ruby,ok,,ruby,rspec,1.0,,6415,0,6415,3,,3.24,,0
9996876,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,3,0ecd0b02168588cde895f78e3cbbbd4394e163e7#200f90462dc908fa0bbb2380004f59034c5caa70#2b423c1b6a9439a6935840483041a08379ba464d,build_found,6b296d10433d23738b79d1493a4048e8f57bc664,9965175,2013-08-08 17:39:00,56,2b423c1b6a9439a6935840483041a08379ba464d#200f90462dc908fa0bbb2380004f59034c5caa70#0ecd0b02168588cde895f78e3cbbbd4394e163e7,3,2b423c1b6a9439a6935840483041a08379ba464d,,2b423c1b6a9439a6935840483041a08379ba464d,,0,,238,10,0,0,2,0,0,2,0,0,88,8355,2259.84440454817,147.336923997606,264.871334530221,1.0,,2013-08-08 17:50:34,2013-08-08 17:51:40,passed,2832,"[9996878, 9996879, 9996877]",673,9996879,ruby,ok,,ruby,rspec,1.0,,6415,0,6415,2,,47.52,,0
9998333,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,a15d2b63f30d2c7317ebdc316b70bd35ed4e25c8,build_found,2b423c1b6a9439a6935840483041a08379ba464d,9996876,2013-08-08 18:30:59,56,a15d2b63f30d2c7317ebdc316b70bd35ed4e25c8,1,a15d2b63f30d2c7317ebdc316b70bd35ed4e25c8,,a15d2b63f30d2c7317ebdc316b70bd35ed4e25c8,,0,,16,0,0,0,2,0,0,2,0,0,3,8355,2259.84440454817,147.336923997606,264.871334530221,1.0,,2013-08-08 18:31:31,2013-08-08 18:32:10,passed,2958,"[9998335, 9998336, 9998334]",675,9998335,ruby,ok,,ruby,rspec,1.0,,6415,0,6415,2,,17.81,,0
10002981,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,b115fc4542923abbd535429e2abee2034caa9fb7,build_found,a15d2b63f30d2c7317ebdc316b70bd35ed4e25c8,9998333,2013-08-06 20:06:30,56,b115fc4542923abbd535429e2abee2034caa9fb7,1,b115fc4542923abbd535429e2abee2034caa9fb7,,b115fc4542923abbd535429e2abee2034caa9fb7,,0,,203,30,2,0,4,0,0,6,0,0,32,8487,2227.64227642276,145.045363497113,261.223047013079,0.0,,2013-08-08 20:32:17,2013-08-08 20:33:14,failed,3401,"[10002983, 10002982, 10002984]",677,10002983,ruby,ok,,ruby,rspec,1.0,,6807,0,6807,2,,51.99,,0
10003582,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,1,c1adc87159daef5dc9bcd6ee14b8bdedbee61781,build_found,b115fc4542923abbd535429e2abee2034caa9fb7,10002981,2013-08-08 20:45:56,56,c1adc87159daef5dc9bcd6ee14b8bdedbee61781,1,c1adc87159daef5dc9bcd6ee14b8bdedbee61781,,c1adc87159daef5dc9bcd6ee14b8bdedbee61781,,0,,64,0,0,0,1,0,0,1,0,0,22,8490,2226.85512367491,144.994110718492,261.13074204947,1.0,,2013-08-08 20:46:15,2013-08-08 20:46:56,passed,3361,"[10003584, 10003585, 10003583]",678,10003583,ruby,ok,,ruby,rspec,1.0,,6749,0,6749,3,,35.95,,0
10009377,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,95a31818f343e8b53c3f98b28980edf1f5078a6e#f1578051a9100b07df530434a022740a7e6c209a,build_found,c1adc87159daef5dc9bcd6ee14b8bdedbee61781,10003582,2013-08-07 16:55:48,56,f1578051a9100b07df530434a022740a7e6c209a#95a31818f343e8b53c3f98b28980edf1f5078a6e,2,f1578051a9100b07df530434a022740a7e6c209a,,f1578051a9100b07df530434a022740a7e6c209a,,0,,211,104,3,0,11,0,0,13,0,1,171,8500,2227.76470588235,145.176470588235,261.176470588235,0.0,,2013-08-09 00:10:52,2013-08-09 00:11:30,passed,2466,"[10009379, 10009380, 10009378]",681,10009380,ruby,ok,,ruby,rspec,1.0,,6790,0,6790,2,,59.08,,0
10034943,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,2,1603dba63ff1d9b63038ffe4b000702c92ac01e9#125dbbb75d010435150333cd9c6a2e5692a45c37,build_found,f1578051a9100b07df530434a022740a7e6c209a,10009377,2013-08-08 22:05:42,56,125dbbb75d010435150333cd9c6a2e5692a45c37#1603dba63ff1d9b63038ffe4b000702c92ac01e9,2,125dbbb75d010435150333cd9c6a2e5692a45c37,,125dbbb75d010435150333cd9c6a2e5692a45c37,,0,,45,57,0,0,2,0,0,2,0,0,1,8526,2225.19352568614,144.851043865822,260.497302369224,1.0,,2013-08-09 16:38:29,2013-08-09 16:40:17,passed,3243,"[10034945, 10034946, 10034944]",683,10034945,ruby,ok,,ruby,rspec,1.0,,6813,0,6813,4,,22.83,,0
10037815,cloudfoundry/cloud_controller_ng,0.0,,,ruby,,master,5,ee2ab1f65e5abce4262930644d7073be5166981a#b0bef754c742413e4df2ad2f00302380f7387dc3#f2ba0369fcd8839f1ed5ed9e0f9757fa68f7f164#103cdfb95433b964fdca1d5b8fe755d11a75073b#8759bbc32e7bd4c05598247cb7abf87494b88ca3,build_found,125dbbb75d010435150333cd9c6a2e5692a45c37,10034943,2013-08-06 23:52:42,56,8759bbc32e7bd4c05598247cb7abf87494b88ca3#103cdfb95433b964fdca1d5b8fe755d11a75073b#f2ba0369fcd8839f1ed5ed9e0f9757fa68f7f164#b0bef754c742413e4df2ad2f00302380f7387dc3#ee2ab1f65e5abce4262930644d7073be5166981a,5,8759bbc32e7bd4c05598247cb7abf87494b88ca3,,8759bbc32e7bd4c05598247cb7abf87494b88ca3,,0,,53,253,2,0,11,0,0,13,0,0,222,8541,2226.78843226788,144.947898372556,261.327713382508,1.0,,2013-08-09 18:05:36,2013-08-09 18:07:28,passed,3178,"[10037817, 10037818, 10037816]",684,10037818,ruby,ok,,ruby,rspec,1.0,,6798,0,6798,4,,10.59,,0
