tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
11842278,chef/chef,0.0,,,ruby,,master,,,build_found,6e148e355da5492460997ee961b546608fd2b1d5,11841941,,28,db4e72ea747b0524d638a2a721613398c876cd6b,1,db4e72ea747b0524d638a2a721613398c876cd6b,,db4e72ea747b0524d638a2a721613398c876cd6b,,0,,0,2,0,0,1,0,0,1,0,0,5,41666,1316.61306580905,134.066145058321,229.827677242836,1.0,,,2013-09-26 22:14:12,passed,1760,"[11842279, 11842280, 11842281]",868,11842279,ruby,ok,,ruby,rspec,1.0,,8828,0,8828,427,,44.09,,0
11846079,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,66ca4b5dad6b346cc1609b262ddd5e95bfa11563,1,66ca4b5dad6b346cc1609b262ddd5e95bfa11563,,66ca4b5dad6b346cc1609b262ddd5e95bfa11563,,0,,8,0,0,0,1,0,0,1,0,0,23,41666,1316.61306580905,134.066145058321,229.827677242836,1.0,,,2013-09-27 00:43:47,passed,1732,"[11846080, 11846081, 11846082]",872,11846080,ruby,ok,,ruby,rspec,1.0,,8828,0,8828,427,,20.28,,0
11853794,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,008973c3c0b5598eed5f8d649c3eb8c6adf9325a,1,008973c3c0b5598eed5f8d649c3eb8c6adf9325a,,008973c3c0b5598eed5f8d649c3eb8c6adf9325a,,0,,2,0,0,0,1,0,0,1,0,0,28,41666,1316.61306580905,134.066145058321,229.827677242836,1.0,,,2013-09-27 07:07:30,passed,1488,"[11853795, 11853796, 11853797]",875,11853797,ruby,ok,,ruby,rspec,1.0,,8864,0,8864,412,,11.05,,0
11982903,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,37be5bcf623c60bbdbedcbeab246924f82c6adb7,1,37be5bcf623c60bbdbedcbeab246924f82c6adb7,,37be5bcf623c60bbdbedcbeab246924f82c6adb7,,0,,0,0,0,0,1,0,0,0,1,0,12,41666,1316.61306580905,134.066145058321,229.827677242836,1.0,,,2013-09-30 21:43:20,passed,1914,"[11982904, 11982905, 11982906]",893,11982905,ruby,ok,,ruby,rspec,1.0,,8864,0,8864,412,,34.41,,0
11983965,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,56a5ae1f9b7f7d5854c6532566995d1c8a276e6e,1,56a5ae1f9b7f7d5854c6532566995d1c8a276e6e,,56a5ae1f9b7f7d5854c6532566995d1c8a276e6e,,0,,67,0,1,0,2,0,0,3,0,0,213,41666,1316.61306580905,134.066145058321,229.827677242836,1.0,,,2013-09-30 22:06:04,passed,1884,"[11983966, 11983967, 11983968]",895,11983967,ruby,ok,,ruby,rspec,1.0,,8864,0,8864,412,,30.74,,0
12024565,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,583a308c1548ae76d2e2066d7a8aa8fb4a1d479d,1,583a308c1548ae76d2e2066d7a8aa8fb4a1d479d,,583a308c1548ae76d2e2066d7a8aa8fb4a1d479d,,0,,7,119,1,0,4,0,0,5,0,0,69,41667,1317.2294621643,134.134926920585,229.990160078719,1.0,,,2013-10-01 20:52:17,passed,1616,"[12024566, 12024567, 12024568]",919,12024568,ruby,ok,,ruby,rspec,1.0,,8864,0,8864,412,,33.78,,0
12110254,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,3bc7a6b178aa2cc31166337b077ef5ae24356817,1,3bc7a6b178aa2cc31166337b077ef5ae24356817,,3bc7a6b178aa2cc31166337b077ef5ae24356817,,0,,29,89,0,0,3,0,0,3,0,0,43,41666,1317.30907694523,134.138146210339,229.947679162867,1.0,,,2013-10-03 20:56:07,passed,1769,"[12110255, 12110256, 12110257]",937,12110257,ruby,ok,,ruby,rspec,1.0,,8866,0,8866,412,,1.67,,0
12111308,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,cfe3944ee3dfa856c5eb43a3edafc45119d3d01b,1,cfe3944ee3dfa856c5eb43a3edafc45119d3d01b,,cfe3944ee3dfa856c5eb43a3edafc45119d3d01b,,0,,92,260,2,0,9,0,0,11,0,0,205,41723,1319.39218177025,134.2185365386,229.897179013973,1.0,,,2013-10-03 21:21:37,passed,1721,"[12111309, 12111310, 12111311]",938,12111310,ruby,ok,,ruby,rspec,1.0,,8877,0,8877,412,,27.36,,0
12140506,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,98e309687d5433990a265b8daa8e02bf33d97deb,1,98e309687d5433990a265b8daa8e02bf33d97deb,,98e309687d5433990a265b8daa8e02bf33d97deb,,0,,21,0,0,0,1,0,0,1,0,0,25,41728,1319.23408742331,134.20245398773,229.86963190184,1.0,,,2013-10-04 16:24:24,passed,1488,"[12140507, 12140508, 12140510]",945,12140510,ruby,ok,,ruby,rspec,1.0,,8877,0,8877,412,,12.91,,0
12141673,chef/chef,0.0,,,ruby,,master,,,build_found,98e309687d5433990a265b8daa8e02bf33d97deb,12140506,,27,acbb1b68e290eb0aa703bcb01791ae5e2bccb1c0#cba693a6478fa03b0e170391a900eb1586a033cb#f82917e1809afb9df98d0c91fa817783beff6786#cdae2d8f180645fbfa818acf924c7aa62fa23381#9df33fdc8f6ba597fe47831776c7069ade0ddb38#d3e9bbb6bd569b06ee270dfa446590499e1304f2#2546fbd5251c8feaad5b7b715ffbe67b335359d8#bc0a9f1d1667990ecb5c264bf319a5db0a98d511#c12a97632ca6173019f2fa49de943a25c43e8b05#396eb347939f7f37391aeb623af7ab397f4df413#f8197fc0e1662473919c7f384634a7dc54fc7198#a0171bd495a682d28c1e509b04e949a10ddbebbd#77e38693542a8b887c1fc154dbc0e110310b0423#e3672530b56e0717c42fd760d6864bfadbe7df38#3fa40e30e13593cec0f62aad17fae691a712e43c#41876fc04499a250f803b3f8069dbbd14a48478d#00f06585291299ed9c86b17b14b18baf74ceb5a8#f291d6d605c95e3c04b51e4ceb17dcf81f1ced74#9e954aeb26e83bb77a645c76a184df5a265161d6#c99665770f2e9f8e118179b807cdd8ffebbd3e63#3f2e3b7cad97954b6859eff231960bb34b191148#e852026aece6b50d6f05ed11949f191ac5b0890d#83796f4cfa46deebcd233a030fad5f0199df94e4#665f6a5a5791a3519b7dcb3c81b1e08c66987263#9d6361d69557b929d73afd048aae21f3fc3e6bd8#15f1ba54fc1c734faef42244caf8a4e186788399,26,acbb1b68e290eb0aa703bcb01791ae5e2bccb1c0,,acbb1b68e290eb0aa703bcb01791ae5e2bccb1c0,,0,,122,129,0,0,39,0,0,24,3,11,139,41758,1319.45974424062,134.345514631927,230.039752861727,0.0,,,2013-10-04 16:53:18,passed,1764,"[12141674, 12141675, 12141676]",946,12141675,ruby,ok,,ruby,rspec,1.0,,8887,0,8887,412,,53.19,,0
12148630,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,3903426be58bc5fac2553bde40f9a803255bf11e,1,3903426be58bc5fac2553bde40f9a803255bf11e,,3903426be58bc5fac2553bde40f9a803255bf11e,,0,,33,110,2,0,3,0,0,5,0,0,72,41769,1320.83602671838,134.38195791137,230.266465560583,1.0,,,2013-10-04 20:12:58,passed,1742,"[12148631, 12148632, 12148633]",950,12148633,ruby,ok,,ruby,rspec,1.0,,8887,0,8887,412,,47.17,,0
12171080,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,5be79cb1396c302bab88cdba36528e70047040cd,1,5be79cb1396c302bab88cdba36528e70047040cd,,5be79cb1396c302bab88cdba36528e70047040cd,,0,,43,0,1,0,1,0,0,2,0,0,20,41786,1320.29866462452,134.327286651031,230.172785143349,1.0,,,2013-10-05 16:15:20,failed,1556,"[12171081, 12171082, 12171083]",961,12171081,ruby,ok,,ruby,rspec,1.0,,8851,0,8851,427,,29.08,,0
12295898,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,629a153ae98a5660cbf2370665d4fcbd57695a96,1,629a153ae98a5660cbf2370665d4fcbd57695a96,,629a153ae98a5660cbf2370665d4fcbd57695a96,,0,,1340,150,6,0,3,0,0,12,0,0,81,42030,1312.49107780157,133.547466095646,228.88413038306,1.0,,,2013-10-08 22:35:34,passed,1590,"[12295899, 12295900, 12295901]",979,12295901,ruby,ok,,ruby,rspec,1.0,,8887,0,8887,412,,58.22,,0
12343724,chef/chef,0.0,,,ruby,,master,,,build_found,629a153ae98a5660cbf2370665d4fcbd57695a96,12295898,,26,a0c5ec3ae381985596706df39120d950b0eb3138,1,a0c5ec3ae381985596706df39120d950b0eb3138,,a0c5ec3ae381985596706df39120d950b0eb3138,,0,,4,0,0,0,1,0,0,1,0,0,6,42030,1312.49107780157,133.547466095646,228.88413038306,1.0,,,2013-10-09 22:27:14,passed,1670,"[12343725, 12343726, 12343727]",989,12343725,ruby,ok,,ruby,rspec,1.0,,8851,0,8851,427,,2.67,,0
12345053,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,ce268ae0db690b7146bbb4e5c265038da85d2965,1,ce268ae0db690b7146bbb4e5c265038da85d2965,,ce268ae0db690b7146bbb4e5c265038da85d2965,,0,,2,0,0,0,1,0,0,1,0,0,4,42030,1312.49107780157,133.547466095646,228.88413038306,1.0,,,2013-10-09 23:07:45,passed,1573,"[12345054, 12345055, 12345056]",991,12345054,ruby,ok,,ruby,rspec,1.0,,8851,0,8851,427,,18.29,,0
12383805,chef/chef,0.0,,,ruby,,master,,,build_found,ce268ae0db690b7146bbb4e5c265038da85d2965,12345053,,26,61bdcde9650f0fcc20717a5d57a49fe024e0043b#573112e65b8d94e01937af66098ce177aacb4b2b#58906445acfac7fc24b6e0afb8e6874292e1ec6d#229f70f71c5dd527581163c06226cd7596e37280#68f3df3db214767c772eea3b0930414796c74cc9#684c5219b7be54be5102fa47ee36794f6bb36022#a76315acdd63cc184350109ec914284f52f6e567#e229e941613fa0502a90670876ccf7b112679e79#a6d585e8a9b52402b8386e74c9f27e849d53ef6e#6c2e8de4caf5a74d6376c25b1f0a571ee0df1aa6#ca9d3530ba001f5639052c56997cb568b963e26b#b8a8f786cfa19d734a1033ce2790c6dbc6b69c2d#4ebe7cc1cbac0dbf9ffca4f2073f30a2b0361bc7#0a9b4e846408f56d7cd53709700137e82e93fcab#ca716484915abf9a3220d898e458531151130910#632999b8f25193e01f3851c0012c038164b51751#8d9195e73573199317f8ec7534e4da2c93af430b#d23c64e0c61595c2d05abc639d79f69fbeb3ff9b#9529dbcd3c8e4fca4fcc6ef4e5653eb05ffa1524#548394ea1f5f0937b69663d6a9301b01bc08f728#1137bf8acdd4bfe4caab7648ea7b079638b77ea9#ec4bf3e18f4606bc789c8840802fba4f1c5de9e2#9371c776731397606f613f932224ea771ec1bb5c#9cb1550cb6fc101a6298517819f708fdc715077e#ba1c3bebc70ae5d9ae76db8878d5b7d9ff164b8e,25,61bdcde9650f0fcc20717a5d57a49fe024e0043b,,61bdcde9650f0fcc20717a5d57a49fe024e0043b,,0,,119,849,3,0,18,0,0,19,1,0,95,42072,1318.78684160487,134.150979273626,230.034227039361,0.0,,,2013-10-10 18:42:51,passed,2005,"[12383806, 12383809, 12383810]",995,12383810,ruby,ok,,ruby,rspec,1.0,,8901,0,8901,412,,52.98,,0
12390611,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,6e7d667912f0456bbf90e01ac74338f9f18260b5,1,6e7d667912f0456bbf90e01ac74338f9f18260b5,,6e7d667912f0456bbf90e01ac74338f9f18260b5,,0,,76,0,0,0,2,0,0,2,0,0,38,42073,1318.75549639912,134.147790744658,230.028759536995,1.0,,,2013-10-10 21:14:55,failed,1795,"[12390612, 12390613, 12390614]",998,12390614,ruby,broken,,ruby,rspec,1.0,,8900,1,8901,412,,38.88,,0
12395686,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,36113227dbb3b7f73a10d6fe3dea0e3b45a0eba8,1,36113227dbb3b7f73a10d6fe3dea0e3b45a0eba8,,36113227dbb3b7f73a10d6fe3dea0e3b45a0eba8,,0,,89,67,0,0,8,0,0,8,0,0,145,42112,1317.89038753799,134.142287234043,229.863221884498,1.0,,,2013-10-10 23:44:46,failed,1810,"[12395687, 12395688, 12395689]",1003,12395689,ruby,broken,,ruby,rspec,1.0,,8905,1,8906,411,,49.88,,0
12431658,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,6d58ff931dda2d5bfa0eb8b7feadf5cd0fb37c8e,1,6d58ff931dda2d5bfa0eb8b7feadf5cd0fb37c8e,,6d58ff931dda2d5bfa0eb8b7feadf5cd0fb37c8e,,0,,113,167,0,0,6,0,0,6,0,0,85,42085,1317.54781988832,134.085778781038,229.915646905073,1.0,,,2013-10-11 18:44:23,passed,1833,"[12431659, 12431660, 12431661]",1006,12431659,ruby,ok,,ruby,rspec,1.0,,8864,0,8864,427,,48.81,,0
12437097,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,12b902d5aa539f14ee2e25f1a1ca702f8fb81377,1,12b902d5aa539f14ee2e25f1a1ca702f8fb81377,,12b902d5aa539f14ee2e25f1a1ca702f8fb81377,,0,,432,130,4,1,21,0,0,27,0,0,216,42121,1317.06274779801,133.994919398875,229.932812611287,1.0,,,2013-10-11 20:58:17,passed,1913,"[12437098, 12437099, 12437100]",1011,12437100,ruby,ok,,ruby,rspec,1.0,,8901,0,8901,412,,23.33,,0
12440302,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,2830b872eb8bedcaeff1da310a13e94351a37ffa,1,2830b872eb8bedcaeff1da310a13e94351a37ffa,,2830b872eb8bedcaeff1da310a13e94351a37ffa,,0,,6,43,0,0,2,0,0,2,0,0,42,42121,1318.03613399492,134.042401652382,229.932812611287,1.0,,,2013-10-11 22:18:59,passed,1776,"[12440303, 12440304, 12440305]",1013,12440305,ruby,ok,,ruby,rspec,1.0,,8903,0,8903,412,,47.47,,0
12441905,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,c2517b67baa51176c14afa263cc68822b29ef9e7,1,c2517b67baa51176c14afa263cc68822b29ef9e7,,c2517b67baa51176c14afa263cc68822b29ef9e7,,0,,93,331,1,0,8,0,0,9,0,0,85,42142,1323.45403635328,135.233258981539,231.123344881591,1.0,,,2013-10-11 23:12:25,passed,1699,"[12441906, 12441907, 12441908]",1014,12441908,ruby,ok,,ruby,rspec,1.0,,8956,0,8956,412,,28.51,,0
12446298,chef/chef,0.0,,,ruby,,master,,,build_found,c2517b67baa51176c14afa263cc68822b29ef9e7,12441905,,26,684c0837760d7963c8d77ceea44af497ef8e9c0c,1,684c0837760d7963c8d77ceea44af497ef8e9c0c,,684c0837760d7963c8d77ceea44af497ef8e9c0c,,0,,2,0,0,0,1,0,0,1,0,0,9,42142,1323.45403635328,135.233258981539,231.123344881591,1.0,,,2013-10-12 03:01:36,passed,1589,"[12446299, 12446300, 12446301]",1016,12446300,ruby,ok,,ruby,rspec,1.0,,8956,0,8956,412,,3.56,,0
12531946,chef/chef,0.0,,,ruby,,master,,,build_found,684c0837760d7963c8d77ceea44af497ef8e9c0c,12446298,,26,294f9770d993b3ad6d504470a5ab1a9cbac59231,1,294f9770d993b3ad6d504470a5ab1a9cbac59231,,294f9770d993b3ad6d504470a5ab1a9cbac59231,,0,,56,0,0,0,1,0,0,1,0,0,38,42093,1324.99465469318,135.390682536289,231.392393034471,1.0,,,2013-10-14 18:09:46,passed,2054,"[12531947, 12531948, 12531949]",1019,12531949,ruby,ok,,ruby,rspec,1.0,,8956,0,8956,412,,52.82,,0
12537579,chef/chef,0.0,,,ruby,,master,,,build_found,294f9770d993b3ad6d504470a5ab1a9cbac59231,12531946,,26,59e15c6268d99ed2f97cc39dddf17d844ca63d9b,1,59e15c6268d99ed2f97cc39dddf17d844ca63d9b,,59e15c6268d99ed2f97cc39dddf17d844ca63d9b,,0,,2,0,0,0,1,0,0,1,0,0,11,42093,1324.99465469318,135.390682536289,231.392393034471,1.0,,,2013-10-14 20:13:56,passed,2000,"[12537580, 12537581, 12537582]",1020,12537582,ruby,ok,,ruby,rspec,1.0,,8956,0,8956,412,,42.94,,0
12593016,chef/chef,0.0,,,ruby,,master,,,build_found,59e15c6268d99ed2f97cc39dddf17d844ca63d9b,12537579,,26,249d126bfd54a0c8936f41bb679e0aaaee3c446b,1,249d126bfd54a0c8936f41bb679e0aaaee3c446b,,249d126bfd54a0c8936f41bb679e0aaaee3c446b,,0,,0,0,1,0,0,0,0,0,1,0,0,42093,1324.99465469318,135.390682536289,231.392393034471,1.0,,,2013-10-15 23:29:48,passed,1974,"[12593017, 12593018, 12593019]",1034,12593019,ruby,ok,,ruby,rspec,1.0,,8956,0,8956,412,,32.37,,0
12594170,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,cc4e36f069fc3464fb9a33a23c63d1f9fa31bc18,1,cc4e36f069fc3464fb9a33a23c63d1f9fa31bc18,,cc4e36f069fc3464fb9a33a23c63d1f9fa31bc18,,0,,47,27,1,0,2,0,0,3,0,0,20,42115,1324.8486287546,135.367446278048,231.366496497685,1.0,,,2013-10-15 23:49:43,failed,2083,"[12594171, 12594172, 12594173]",1036,12594173,ruby,broken,,ruby,rspec,1.0,,8958,1,8959,412,,9.58,,0
12598914,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,f401b916dbdc8db9c1cf66f1cb80c81c5474dec2,1,f401b916dbdc8db9c1cf66f1cb80c81c5474dec2,,f401b916dbdc8db9c1cf66f1cb80c81c5474dec2,,0,,20,0,0,0,10,0,0,10,0,0,79,42124,1324.5655683221,135.338524356661,231.317063906562,1.0,,,2013-10-16 02:01:14,passed,2072,"[12598915, 12598916, 12598917]",1041,12598915,ruby,ok,,ruby,rspec,1.0,,8922,0,8922,427,,21.49,,0
12598934,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,cb8845818e9a130d1a85793675aa1216b936d168,1,cb8845818e9a130d1a85793675aa1216b936d168,,cb8845818e9a130d1a85793675aa1216b936d168,,0,,10,0,0,0,2,0,0,2,0,0,28,42130,1324.37692855447,135.31924994066,231.28412057916,1.0,,,2013-10-16 02:10:00,passed,1779,"[12598935, 12598936, 12598938]",1042,12598936,ruby,ok,,ruby,rspec,1.0,,8958,0,8958,412,,42.34,,0
12601575,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,c3115f323ef6c7cc588af2c0845bfecac9184019,1,c3115f323ef6c7cc588af2c0845bfecac9184019,,c3115f323ef6c7cc588af2c0845bfecac9184019,,0,,100,69,0,0,9,0,0,9,0,0,162,42175,1323.08239478364,135.198577356254,231.108476585655,1.0,,,2013-10-16 03:56:25,passed,1710,"[12601578, 12601580, 12601581]",1046,12601581,ruby,ok,,ruby,rspec,1.0,,8959,0,8959,412,,27.14,,0
12628398,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,12d12b5a980f3d856feabc4b0bcc4f1ae491c229,1,12d12b5a980f3d856feabc4b0bcc4f1ae491c229,,12d12b5a980f3d856feabc4b0bcc4f1ae491c229,,0,,243,74,2,0,3,0,0,5,0,0,33,42270,1321.29169623847,134.918381831086,230.707357463922,1.0,,,2013-10-16 17:09:48,failed,2159,"[12628399, 12628400, 12628401]",1050,12628399,ruby,ok,,ruby,rspec,1.0,,8923,0,8923,427,,6.03,,0
12632384,chef/chef,0.0,,,ruby,,master,,,build_found,fdc055c779dda3ee83476d06c8bbefa6c125c234,12628531,,26,d646794e293db9297241c7ab446cc93578479918,1,d646794e293db9297241c7ab446cc93578479918,,d646794e293db9297241c7ab446cc93578479918,,0,,39,0,13,0,15,0,0,1,27,0,21,42270,1321.31535367873,134.918381831086,230.707357463922,1.0,,,2013-10-16 18:40:10,failed,1988,"[12632385, 12632386, 12632387]",1055,12632385,ruby,ok,,ruby,rspec,1.0,,8923,0,8923,427,,8.92,,0
12638548,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,07eb295ab11f12c7744292348a663501b8b2dd97,1,07eb295ab11f12c7744292348a663501b8b2dd97,,07eb295ab11f12c7744292348a663501b8b2dd97,,0,,78,22,0,0,9,0,0,9,0,0,73,42308,1320.60130471778,134.844473858372,230.547414200624,1.0,,,2013-10-16 20:54:39,passed,1957,"[12638549, 12638550, 12638551]",1058,12638550,ruby,ok,,ruby,rspec,1.0,,8962,0,8962,412,,0.0,,0
12638594,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,e92b71e3d04bcc9fd405a4e3e8978bf6ddd036e6,1,e92b71e3d04bcc9fd405a4e3e8978bf6ddd036e6,,e92b71e3d04bcc9fd405a4e3e8978bf6ddd036e6,,0,,2,27,0,0,2,0,0,2,0,0,32,42308,1321.12130093599,134.868110050109,230.641958967571,1.0,,,2013-10-16 21:07:15,passed,2205,"[12638595, 12638596, 12638597]",1059,12638595,ruby,ok,,ruby,rspec,1.0,,8926,0,8926,429,,18.18,,0
12639413,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,c90d1c6fa43c52a4bda5305201a1b4439ea1b278,1,c90d1c6fa43c52a4bda5305201a1b4439ea1b278,,c90d1c6fa43c52a4bda5305201a1b4439ea1b278,,0,,288,341,2,0,12,0,0,14,0,0,182,42294,1321.72412162482,134.912753582068,230.883813306852,1.0,,,2013-10-16 21:18:13,passed,2034,"[12639414, 12639415, 12639416]",1060,12639414,ruby,ok,,ruby,rspec,1.0,,8926,0,8926,429,,28.1,,0
12639964,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,c3281e467810cdc65ff1388df70b22cba62f5199,1,c3281e467810cdc65ff1388df70b22cba62f5199,,c3281e467810cdc65ff1388df70b22cba62f5199,,0,,0,55,0,1,0,0,0,1,0,0,3,42294,1320.89658107533,134.889109566369,230.741949212654,1.0,,,2013-10-16 21:32:33,passed,1882,"[12639965, 12639966, 12639967]",1062,12639966,ruby,ok,,ruby,rspec,1.0,,8963,0,8963,412,,17.44,,0
12642024,chef/chef,0.0,,,ruby,,master,,,build_found,c3281e467810cdc65ff1388df70b22cba62f5199,12639964,,26,0817fb8ee4151808c40c1acb7432350aa75bad13,1,0817fb8ee4151808c40c1acb7432350aa75bad13,,0817fb8ee4151808c40c1acb7432350aa75bad13,,0,,0,0,0,0,1,0,0,0,1,0,19,42294,1320.89658107533,134.889109566369,230.741949212654,1.0,,,2013-10-16 22:18:40,passed,2112,"[12642025, 12642026, 12642027]",1063,12642027,ruby,ok,,ruby,rspec,1.0,,8963,0,8963,412,,6.67,,0
12642091,chef/chef,0.0,,,ruby,,master,,,build_found,0817fb8ee4151808c40c1acb7432350aa75bad13,12642024,,26,fc4ec4ab07bfb0a0b473de102967a851b1324cff,1,fc4ec4ab07bfb0a0b473de102967a851b1324cff,,fc4ec4ab07bfb0a0b473de102967a851b1324cff,,0,,0,0,0,0,1,0,0,0,1,0,1,42294,1320.89658107533,134.889109566369,230.741949212654,1.0,,,2013-10-16 22:21:20,passed,2025,"[12642092, 12642093, 12642094]",1064,12642093,ruby,ok,,ruby,rspec,1.0,,8963,0,8963,412,,32.96,,0
12642391,chef/chef,0.0,,,ruby,,master,,,build_found,fc4ec4ab07bfb0a0b473de102967a851b1324cff,12642091,,26,ced89196578b3d9ac302ec4fb71d0f4fd61f5968,1,ced89196578b3d9ac302ec4fb71d0f4fd61f5968,,ced89196578b3d9ac302ec4fb71d0f4fd61f5968,,0,,0,0,0,0,1,0,0,0,1,0,1,42294,1320.89658107533,134.889109566369,230.741949212654,1.0,,,2013-10-16 22:36:49,passed,2173,"[12642392, 12642393, 12642394]",1066,12642393,ruby,ok,,ruby,rspec,1.0,,8963,0,8963,412,,14.66,,0
12647012,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,a41dd245e825161fac10242f7f0df886041ba3ed,1,a41dd245e825161fac10242f7f0df886041ba3ed,,a41dd245e825161fac10242f7f0df886041ba3ed,,0,,163,227,2,0,4,0,0,6,0,0,164,42341,1319.71375262748,134.762995677948,230.509435299119,1.0,,,2013-10-17 00:54:31,passed,1679,"[12647013, 12647014, 12647015]",1067,12647014,ruby,ok,,ruby,rspec,1.0,,8964,0,8964,412,,9.96,,0
12672840,chef/chef,0.0,,,ruby,,master,,,build_found,a41dd245e825161fac10242f7f0df886041ba3ed,12647012,,26,04b6caf0730d977f706edb8b0c0d5a0781141b5a,1,04b6caf0730d977f706edb8b0c0d5a0781141b5a,,04b6caf0730d977f706edb8b0c0d5a0781141b5a,,0,,39,0,0,0,1,0,0,1,0,0,1,42341,1319.71375262748,134.762995677948,230.509435299119,1.0,,,2013-10-17 14:56:28,passed,1999,"[12672841, 12672842, 12672843]",1072,12672843,ruby,ok,,ruby,rspec,1.0,,8964,0,8964,412,,49.19,,0
12680176,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,41662d56411908c603c4fb1e25125ea09850dd6b,1,41662d56411908c603c4fb1e25125ea09850dd6b,,41662d56411908c603c4fb1e25125ea09850dd6b,,0,,18,80,0,0,3,0,0,3,0,0,29,42346,1319.15647286639,134.747083549804,230.458602937704,1.0,,,2013-10-17 17:47:11,passed,1960,"[12680177, 12680178, 12680179]",1078,12680177,ruby,ok,,ruby,rspec,1.0,,8927,0,8927,429,,24.82,,0
12680274,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,26,63395853fa79f4d4086fac92f76a97840b299b1a,1,63395853fa79f4d4086fac92f76a97840b299b1a,,63395853fa79f4d4086fac92f76a97840b299b1a,,0,,5,142,1,0,2,0,0,3,0,0,8,42346,1321.18736126198,134.865158456525,230.718367732489,1.0,,,2013-10-17 17:48:26,passed,2039,"[12680275, 12680276, 12680277]",1079,12680275,ruby,ok,,ruby,rspec,1.0,,8933,0,8933,429,,19.11,,0
12688968,chef/chef,0.0,,,ruby,,master,,,merge_found,,,,27,b747b23f0fb5c24abd1f83f77dbb23fe9479b593,1,b747b23f0fb5c24abd1f83f77dbb23fe9479b593,,b747b23f0fb5c24abd1f83f77dbb23fe9479b593,,0,,73,101,4,0,5,0,0,5,0,4,126,42384,1321.37127217818,134.932993582484,230.700264250661,1.0,,,2013-10-17 21:09:11,passed,2062,"[12688969, 12688970, 12688971]",1084,12688969,ruby,ok,,ruby,rspec,1.0,,8941,0,8941,429,,0.8,,0
12690117,chef/chef,0.0,,,ruby,,master,,,build_found,b747b23f0fb5c24abd1f83f77dbb23fe9479b593,12688968,,27,166a44e6af111cf01a145395479a7738b96035d2#91d70e8779dfd0511ae719c4f2122995420a900c,2,166a44e6af111cf01a145395479a7738b96035d2,,166a44e6af111cf01a145395479a7738b96035d2,,0,,0,25,0,0,1,0,0,1,0,0,57,42384,1321.60721026803,134.932993582484,230.700264250661,1.0,,,2013-10-17 21:32:20,passed,1934,"[12690119, 12690122, 12690124]",1086,12690119,ruby,ok,,ruby,rspec,1.0,,8941,0,8941,429,,42.67,,0
