,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays,total_delays
316,heroku.csv,sbs,BATCHBISECT,8,0.0,0.0,29.5,29.5
317,heroku.csv,sbs,BATCHSTOP4,8,0.0,0.0,29.5,29.5
318,heroku.csv,sbs,BATCHBISECT,16,0.0,0.0,29.5,29.5
319,heroku.csv,sbs,BATCHSTOP4,16,0.0,0.0,29.5,29.5
320,jruby.csv,ssr,BATCHSTOP4,4,55.93220520019531,0.0,0.0,0.0
321,jruby.csv,ssr,BATCHSTOP4,8,78.93462371826172,0.0,0.0,3.0
322,jruby.csv,ssr,BATCHSTOP4,16,87.65132904052734,0.0,0.0,7.0
323,jruby.csv,ssr,BATCH4,4,55.93220520019531,0.0,0.0,0.0
324,jruby.csv,ssr,BATCHBISECT,1,55.447940826416016,0.0,0.0,0.0
325,jruby.csv,ssr,BATCHBISECT,2,56.17433547973633,0.0,0.0,0.0
326,jruby.csv,ssr,BATCHBISECT,4,60.77481842041016,0.0,0.0,0.0
327,jruby.csv,ssr,BATCHBISECT,8,84.74576568603516,0.0,0.0,3.0
328,jruby.csv,ssr,BATCHBISECT,16,92.97821044921876,0.0,0.0,7.0
329,geoserver.csv,ssr,BATCHSTOP4,4,76.78571319580078,0.0,0.0,1.0
330,geoserver.csv,ssr,BATCHSTOP4,8,97.61904907226562,0.0,0.0,3.0
331,geoserver.csv,ssr,BATCHSTOP4,16,110.11904907226562,0.0,0.0,7.0
332,geoserver.csv,ssr,BATCH4,4,76.78571319580078,0.0,0.0,1.0
333,geoserver.csv,ssr,BATCHBISECT,1,43.4523811340332,0.0,0.0,0.0
334,geoserver.csv,ssr,BATCHBISECT,2,66.07142639160156,0.0,0.0,0.0
335,geoserver.csv,ssr,BATCHBISECT,4,85.11904907226562,0.0,0.0,1.0
336,geoserver.csv,ssr,BATCHBISECT,8,108.33333587646484,0.0,0.0,3.0
337,geoserver.csv,ssr,BATCHBISECT,16,120.83333587646484,0.0,0.0,7.0
338,heroku.csv,ssr,BATCHSTOP4,4,11.475409507751465,0.0,0.0,0.0
339,heroku.csv,ssr,BATCHSTOP4,8,14.754097938537598,0.0,0.0,0.0
340,heroku.csv,ssr,BATCHSTOP4,16,29.508195877075195,0.0,0.0,5.0
341,heroku.csv,ssr,BATCH4,4,11.475409507751465,0.0,0.0,0.0
342,heroku.csv,ssr,BATCHBISECT,1,8.196721076965332,0.0,0.0,0.0
343,heroku.csv,ssr,BATCHBISECT,2,18.032787322998047,0.0,0.0,0.0
344,heroku.csv,ssr,BATCHBISECT,4,11.475409507751465,0.0,0.0,0.0
345,heroku.csv,ssr,BATCHBISECT,8,14.754097938537598,0.0,0.0,0.0
346,heroku.csv,ssr,BATCHBISECT,16,29.508195877075195,0.0,0.0,5.0
347,cloudify.csv,ssr,BATCHSTOP4,4,11.680327415466309,0.0,0.0,0.0
348,cloudify.csv,ssr,BATCHSTOP4,8,15.368852615356444,0.0,0.0,0.0
349,cloudify.csv,ssr,BATCHSTOP4,16,14.34426212310791,0.0,0.0,2.0
350,cloudify.csv,ssr,BATCH4,4,11.680327415466309,0.0,0.0,0.0
351,cloudify.csv,ssr,BATCHBISECT,1,25.81967163085937,0.0,0.0,0.0
352,cloudify.csv,ssr,BATCHBISECT,2,16.598360061645508,0.0,0.0,0.0
353,cloudify.csv,ssr,BATCHBISECT,4,12.090164184570312,0.0,0.0,0.0
354,cloudify.csv,ssr,BATCHBISECT,8,16.18852424621582,0.0,0.0,0.0
355,cloudify.csv,ssr,BATCHBISECT,16,15.163934707641602,0.0,0.0,2.0
356,graylog2-server.csv,ssr,BATCHSTOP4,4,4.239401340484619,0.0,0.0,0.0
357,graylog2-server.csv,ssr,BATCHSTOP4,8,7.23192024230957,0.0,0.0,0.0
358,graylog2-server.csv,ssr,BATCHSTOP4,16,9.476308822631836,0.0,0.0,0.0
359,graylog2-server.csv,ssr,BATCH4,4,4.239401340484619,0.0,0.0,0.0
360,graylog2-server.csv,ssr,BATCHBISECT,1,14.46384048461914,0.0,0.0,0.0
361,graylog2-server.csv,ssr,BATCHBISECT,2,8.478802680969238,0.0,0.0,0.0
362,graylog2-server.csv,ssr,BATCHBISECT,4,4.239401340484619,0.0,0.0,0.0
363,graylog2-server.csv,ssr,BATCHBISECT,8,7.23192024230957,0.0,0.0,0.0
364,graylog2-server.csv,ssr,BATCHBISECT,16,9.476308822631836,0.0,0.0,0.0
365,orbeon-forms.csv,ssr,BATCHSTOP4,4,22.317596435546875,0.0,0.0,0.0
366,orbeon-forms.csv,ssr,BATCHSTOP4,8,38.19742584228516,0.0,0.0,0.0
367,orbeon-forms.csv,ssr,BATCHSTOP4,16,54.93562316894531,0.0,0.0,7.0
368,orbeon-forms.csv,ssr,BATCH4,4,22.317596435546875,0.0,0.0,0.0
369,orbeon-forms.csv,ssr,BATCHBISECT,1,35.19313430786133,0.0,0.0,0.0
370,orbeon-forms.csv,ssr,BATCHBISECT,2,25.321887969970703,0.0,0.0,0.0
371,orbeon-forms.csv,ssr,BATCHBISECT,4,22.317596435546875,0.0,0.0,0.0
372,orbeon-forms.csv,ssr,BATCHBISECT,8,39.05579376220703,0.0,0.0,0.0
373,orbeon-forms.csv,ssr,BATCHBISECT,16,54.93562316894531,0.0,0.0,7.0
374,gradle.csv,ssr,BATCHSTOP4,4,10.592459678649902,0.0,0.0,0.0
375,gradle.csv,ssr,BATCHSTOP4,8,14.542190551757812,0.0,0.0,0.0
376,gradle.csv,ssr,BATCHSTOP4,16,18.85098648071289,0.0,0.0,3.0
377,gradle.csv,ssr,BATCH4,4,10.592459678649902,0.0,0.0,0.0
378,gradle.csv,ssr,BATCHBISECT,1,34.29084396362305,0.0,0.0,0.0
379,gradle.csv,ssr,BATCHBISECT,2,13.285457611083984,0.0,0.0,0.0
380,gradle.csv,ssr,BATCHBISECT,4,10.592459678649902,0.0,0.0,0.0
381,gradle.csv,ssr,BATCHBISECT,8,14.542190551757812,0.0,0.0,0.0
382,gradle.csv,ssr,BATCHBISECT,16,18.85098648071289,0.0,0.0,3.0
383,puppet.csv,ssr,BATCHSTOP4,4,4.34782600402832,0.0,0.0,0.0
384,puppet.csv,ssr,BATCHSTOP4,8,4.34782600402832,0.0,0.0,0.0
385,puppet.csv,ssr,BATCHSTOP4,16,14.492753982543944,0.0,0.0,0.0
386,puppet.csv,ssr,BATCH4,4,4.34782600402832,0.0,0.0,0.0
387,puppet.csv,ssr,BATCHBISECT,1,5.7971014976501465,0.0,0.0,0.0
388,puppet.csv,ssr,BATCHBISECT,2,4.34782600402832,0.0,0.0,0.0
389,puppet.csv,ssr,BATCHBISECT,4,4.34782600402832,0.0,0.0,0.0
390,puppet.csv,ssr,BATCHBISECT,8,4.34782600402832,0.0,0.0,0.0
391,puppet.csv,ssr,BATCHBISECT,16,17.39130401611328,0.0,0.0,0.0
392,concerto.csv,ssr,BATCHSTOP4,4,14.137930870056152,0.0,0.0,0.0
393,concerto.csv,ssr,BATCHSTOP4,8,15.17241382598877,0.0,0.0,0.0
394,concerto.csv,ssr,BATCHSTOP4,16,24.827587127685547,0.0,0.0,3.0
395,concerto.csv,ssr,BATCH4,4,14.137930870056152,0.0,0.0,0.0
396,concerto.csv,ssr,BATCHBISECT,1,21.37931060791016,0.0,0.0,0.0
397,concerto.csv,ssr,BATCHBISECT,2,16.89655113220215,0.0,0.0,0.0
398,concerto.csv,ssr,BATCHBISECT,4,14.82758617401123,0.0,0.0,0.0
399,concerto.csv,ssr,BATCHBISECT,8,15.862069129943848,0.0,0.0,0.0
400,concerto.csv,ssr,BATCHBISECT,16,25.517240524291992,0.0,0.0,3.0
401,rubinius.csv,ssr,BATCHSTOP4,4,48.18181991577149,0.0,0.0,0.0
402,rubinius.csv,ssr,BATCHSTOP4,8,73.63636016845703,0.0,0.0,2.5
403,rubinius.csv,ssr,BATCHSTOP4,16,80.90908813476562,0.0,0.0,7.0
404,rubinius.csv,ssr,BATCH4,4,48.18181991577149,0.0,0.0,0.0
405,rubinius.csv,ssr,BATCHBISECT,1,39.09090805053711,0.0,0.0,0.0
406,rubinius.csv,ssr,BATCHBISECT,2,50.90909194946289,0.0,0.0,0.0
407,rubinius.csv,ssr,BATCHBISECT,4,52.727272033691406,0.0,0.0,0.0
408,rubinius.csv,ssr,BATCHBISECT,8,78.18181610107422,0.0,0.0,2.5
409,rubinius.csv,ssr,BATCHBISECT,16,87.2727279663086,0.0,0.0,7.0
410,sufia.csv,ssr,BATCHSTOP4,4,0.0,0.0,0.0,0.0
411,sufia.csv,ssr,BATCHSTOP4,8,0.0,0.0,0.0,0.0
412,sufia.csv,ssr,BATCHSTOP4,16,0.0,0.0,0.0,0.0
413,sufia.csv,ssr,BATCH4,4,0.0,0.0,0.0,0.0
414,sufia.csv,ssr,BATCHBISECT,1,5.263157844543457,0.0,0.0,0.0
415,sufia.csv,ssr,BATCHBISECT,2,0.0,0.0,0.0,0.0
416,sufia.csv,ssr,BATCHBISECT,4,0.0,0.0,0.0,0.0
417,sufia.csv,ssr,BATCHBISECT,8,0.0,0.0,0.0,0.0
418,sufia.csv,ssr,BATCHBISECT,16,0.0,0.0,0.0,0.0
419,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,40.711463928222656,0.0,0.0,0.0
420,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,67.98419189453125,0.0,0.0,2.0
421,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,73.51778411865234,0.0,0.0,7.0
422,cloud_controller_ng.csv,ssr,BATCH4,4,40.711463928222656,0.0,0.0,0.0
423,cloud_controller_ng.csv,ssr,BATCHBISECT,1,53.75494003295898,0.0,0.0,0.0
424,cloud_controller_ng.csv,ssr,BATCHBISECT,2,38.73517608642578,0.0,0.0,0.0
425,cloud_controller_ng.csv,ssr,BATCHBISECT,4,43.083003997802734,0.0,0.0,0.0
426,cloud_controller_ng.csv,ssr,BATCHBISECT,8,68.77470397949219,0.0,0.0,2.0
427,cloud_controller_ng.csv,ssr,BATCHBISECT,16,76.67984008789062,0.0,0.0,7.0
428,loomio.csv,ssr,BATCHSTOP4,4,37.56097412109375,0.0,0.0,0.0
429,loomio.csv,ssr,BATCHSTOP4,8,33.65853500366211,0.0,0.0,1.0
430,loomio.csv,ssr,BATCHSTOP4,16,58.53658676147461,0.0,0.0,5.0
431,loomio.csv,ssr,BATCH4,4,37.56097412109375,0.0,0.0,0.0
432,loomio.csv,ssr,BATCHBISECT,1,38.53658676147461,0.0,0.0,0.0
433,loomio.csv,ssr,BATCHBISECT,2,32.19512176513672,0.0,0.0,0.0
434,loomio.csv,ssr,BATCHBISECT,4,40.4878044128418,0.0,0.0,0.0
435,loomio.csv,ssr,BATCHBISECT,8,36.58536529541016,0.0,0.0,1.0
436,loomio.csv,ssr,BATCHBISECT,16,63.41463470458984,0.0,0.0,5.0
437,vagrant.csv,ssr,BATCHSTOP4,4,13.380281448364258,0.0,0.0,0.0
438,vagrant.csv,ssr,BATCHSTOP4,8,10.563380241394045,0.0,0.0,0.0
439,vagrant.csv,ssr,BATCHSTOP4,16,15.845070838928224,0.0,0.0,0.0
440,vagrant.csv,ssr,BATCH4,4,13.380281448364258,0.0,0.0,0.0
441,vagrant.csv,ssr,BATCHBISECT,1,14.788732528686523,0.0,0.0,0.0
442,vagrant.csv,ssr,BATCHBISECT,2,9.507041931152344,0.0,0.0,0.0
443,vagrant.csv,ssr,BATCHBISECT,4,13.380281448364258,0.0,0.0,0.0
444,vagrant.csv,ssr,BATCHBISECT,8,10.563380241394045,0.0,0.0,0.0
445,vagrant.csv,ssr,BATCHBISECT,16,15.845070838928224,0.0,0.0,0.0
446,open-build-service.csv,ssr,BATCHSTOP4,4,28.54077339172364,0.0,0.0,0.0
447,open-build-service.csv,ssr,BATCHSTOP4,8,37.339054107666016,0.0,0.0,0.0
448,open-build-service.csv,ssr,BATCHSTOP4,16,61.80257415771485,0.0,0.0,7.0
449,open-build-service.csv,ssr,BATCH4,4,28.54077339172364,0.0,0.0,0.0
450,open-build-service.csv,ssr,BATCHBISECT,1,37.55364990234375,0.0,0.0,0.0
451,open-build-service.csv,ssr,BATCHBISECT,2,40.77253341674805,0.0,0.0,0.0
452,open-build-service.csv,ssr,BATCHBISECT,4,29.399141311645508,0.0,0.0,0.0
453,open-build-service.csv,ssr,BATCHBISECT,8,37.76824188232422,0.0,0.0,0.0
454,open-build-service.csv,ssr,BATCHBISECT,16,62.660945892333984,0.0,0.0,7.0
455,opal.csv,ssr,BATCHSTOP4,4,11.160714149475098,0.0,0.0,0.0
456,opal.csv,ssr,BATCHSTOP4,8,10.267857551574709,0.0,0.0,0.0
457,opal.csv,ssr,BATCHSTOP4,16,21.428571701049805,0.0,0.0,2.5
458,opal.csv,ssr,BATCH4,4,11.160714149475098,0.0,0.0,0.0
459,opal.csv,ssr,BATCHBISECT,1,7.589285850524902,0.0,0.0,0.0
460,opal.csv,ssr,BATCHBISECT,2,9.375,0.0,0.0,0.0
461,opal.csv,ssr,BATCHBISECT,4,12.053571701049805,0.0,0.0,0.0
462,opal.csv,ssr,BATCHBISECT,8,10.267857551574709,0.0,0.0,0.0
463,opal.csv,ssr,BATCHBISECT,16,22.321428298950195,0.0,0.0,2.5
464,sonarqube.csv,ssr,BATCHSTOP4,4,17.66666603088379,0.0,0.0,0.0
465,sonarqube.csv,ssr,BATCHSTOP4,8,29.0,0.0,0.0,0.0
466,sonarqube.csv,ssr,BATCHSTOP4,16,43.66666793823242,0.0,0.0,5.0
467,sonarqube.csv,ssr,BATCH4,4,17.66666603088379,0.0,0.0,0.0
468,sonarqube.csv,ssr,BATCHBISECT,1,36.33333206176758,0.0,0.0,0.0
469,sonarqube.csv,ssr,BATCHBISECT,2,30.66666603088379,0.0,0.0,0.0
470,sonarqube.csv,ssr,BATCHBISECT,4,17.66666603088379,0.0,0.0,0.0
471,sonarqube.csv,ssr,BATCHBISECT,8,29.0,0.0,0.0,0.0
472,sonarqube.csv,ssr,BATCHBISECT,16,44.33333206176758,0.0,0.0,5.0
473,metasploit-framework.csv,ssr,BATCHSTOP4,4,10.635538101196287,0.0,0.0,0.0
474,metasploit-framework.csv,ssr,BATCHSTOP4,8,11.15434455871582,0.0,0.0,0.0
475,metasploit-framework.csv,ssr,BATCHSTOP4,16,14.007781982421877,0.0,0.0,2.0
476,metasploit-framework.csv,ssr,BATCH4,4,10.635538101196287,0.0,0.0,0.0
477,metasploit-framework.csv,ssr,BATCHBISECT,1,34.37094497680664,0.0,0.0,0.0
478,metasploit-framework.csv,ssr,BATCHBISECT,2,12.71076488494873,0.0,0.0,0.0
479,metasploit-framework.csv,ssr,BATCHBISECT,4,10.894941329956056,0.0,0.0,0.0
480,metasploit-framework.csv,ssr,BATCHBISECT,8,11.413748741149902,0.0,0.0,0.0
481,metasploit-framework.csv,ssr,BATCHBISECT,16,14.26718521118164,0.0,0.0,2.0
482,rails.csv,ssr,BATCHSTOP4,4,28.0297908782959,0.0,0.0,0.0
483,rails.csv,ssr,BATCHSTOP4,8,37.576168060302734,0.0,0.0,0.0
484,rails.csv,ssr,BATCHSTOP4,16,58.70006942749024,0.0,0.0,6.0
485,rails.csv,ssr,BATCH4,4,28.0297908782959,0.0,0.0,0.0
486,rails.csv,ssr,BATCHBISECT,1,52.60663604736328,0.0,0.0,0.0
487,rails.csv,ssr,BATCHBISECT,2,40.21665573120117,0.0,0.0,0.0
488,rails.csv,ssr,BATCHBISECT,4,29.38388633728028,0.0,0.0,0.0
489,rails.csv,ssr,BATCHBISECT,8,39.20108413696289,0.0,0.0,0.0
490,rails.csv,ssr,BATCHBISECT,16,60.7312126159668,0.0,0.0,6.0
491,fog.csv,ssr,BATCHSTOP4,4,46.72364807128906,0.0,0.0,0.0
492,fog.csv,ssr,BATCHSTOP4,8,46.43874740600586,0.0,0.0,0.0
493,fog.csv,ssr,BATCHSTOP4,16,61.53845977783203,0.0,0.0,6.0
494,fog.csv,ssr,BATCH4,4,46.72364807128906,0.0,0.0,0.0
495,fog.csv,ssr,BATCHBISECT,1,53.56125259399414,0.0,0.0,0.0
496,fog.csv,ssr,BATCHBISECT,2,49.28775024414063,0.0,0.0,0.0
497,fog.csv,ssr,BATCHBISECT,4,52.421653747558594,0.0,0.0,0.0
498,fog.csv,ssr,BATCHBISECT,8,50.99715042114258,0.0,0.0,0.0
499,fog.csv,ssr,BATCHBISECT,16,66.66666412353516,0.0,0.0,6.0
500,opal.csv,ml,BATCH4,4,39.73214285714285,0.0,0.0,1.0
501,opal.csv,ml,BATCHSTOP4,4,39.73214285714285,0.0,0.0,1.0
502,opal.csv,ml,BATCHSTOP4,8,35.714285714285715,0.0,0.0,3.5
503,opal.csv,ml,BATCHSTOP4,16,33.035714285714285,0.0,0.0,7.5
504,opal.csv,ml,BATCHBISECT,2,50.0,0.0,0.0,0.0
505,opal.csv,ml,BATCHBISECT,4,39.73214285714285,0.0,0.0,1.0
506,opal.csv,ml,BATCHBISECT,8,35.714285714285715,0.0,0.0,3.5
507,opal.csv,ml,BATCHBISECT,16,33.035714285714285,0.0,0.0,7.5
508,loomio.csv,ml,BATCH4,4,69.7560975609756,0.0,0.0,1.0
509,loomio.csv,ml,BATCHSTOP4,4,69.7560975609756,0.0,0.0,1.0
510,loomio.csv,ml,BATCHSTOP4,8,64.39024390243902,0.0,0.0,4.0
511,loomio.csv,ml,BATCHSTOP4,16,67.8048780487805,0.0,0.0,8.0
512,loomio.csv,ml,BATCHBISECT,2,66.82926829268293,0.0,0.0,0.0
513,loomio.csv,ml,BATCHBISECT,4,71.70731707317073,0.0,0.0,1.0
514,loomio.csv,ml,BATCHBISECT,8,70.2439024390244,0.0,0.0,4.0
515,loomio.csv,ml,BATCHBISECT,16,73.65853658536585,0.0,0.0,8.0
516,open-build-service.csv,ml,BATCH4,4,57.081545064377686,0.0,0.0,1.0
517,open-build-service.csv,ml,BATCHSTOP4,4,57.081545064377686,0.0,0.0,1.0
518,open-build-service.csv,ml,BATCHSTOP4,8,63.09012875536481,0.0,0.0,3.0
519,open-build-service.csv,ml,BATCHSTOP4,16,70.60085836909872,0.0,0.0,7.0
520,open-build-service.csv,ml,BATCHBISECT,2,57.51072961373391,0.0,0.0,0.0
521,open-build-service.csv,ml,BATCHBISECT,4,58.36909871244635,0.0,0.0,1.0
522,open-build-service.csv,ml,BATCHBISECT,8,65.23605150214593,0.0,0.0,3.0
523,open-build-service.csv,ml,BATCHBISECT,16,71.88841201716738,0.0,0.0,7.0
524,geoserver.csv,ml,BATCH4,4,98.8095238095238,0.0,0.0,1.0
525,geoserver.csv,ml,BATCHSTOP4,4,98.8095238095238,0.0,0.0,1.0
526,geoserver.csv,ml,BATCHSTOP4,8,111.3095238095238,0.0,0.0,3.5
527,geoserver.csv,ml,BATCHSTOP4,16,117.26190476190476,0.0,0.0,8.0
528,geoserver.csv,ml,BATCHBISECT,2,88.0952380952381,0.0,0.0,0.0
529,geoserver.csv,ml,BATCHBISECT,4,109.52380952380952,0.0,0.0,1.0
530,geoserver.csv,ml,BATCHBISECT,8,122.02380952380952,0.0,0.0,3.5
531,geoserver.csv,ml,BATCHBISECT,16,127.97619047619048,0.0,0.0,8.0
532,cloudify.csv,ml,BATCH4,4,33.60655737704918,0.0,0.0,1.0
533,cloudify.csv,ml,BATCHSTOP4,4,33.60655737704918,0.0,0.0,1.0
534,cloudify.csv,ml,BATCHSTOP4,8,30.942622950819672,0.0,0.0,3.0
535,cloudify.csv,ml,BATCHSTOP4,16,29.30327868852459,0.0,0.0,7.0
536,cloudify.csv,ml,BATCHBISECT,2,41.59836065573771,0.0,0.0,0.0
537,cloudify.csv,ml,BATCHBISECT,4,33.60655737704918,0.0,0.0,1.0
538,cloudify.csv,ml,BATCHBISECT,8,31.352459016393443,0.0,0.0,3.0
539,cloudify.csv,ml,BATCHBISECT,16,30.12295081967213,0.0,0.0,7.0
540,fog.csv,ml,BATCH4,4,69.51566951566952,0.0,0.0,1.0
541,fog.csv,ml,BATCHSTOP4,4,69.51566951566952,0.0,0.0,1.0
542,fog.csv,ml,BATCHSTOP4,8,72.07977207977208,0.0,0.0,3.0
543,fog.csv,ml,BATCHSTOP4,16,80.34188034188034,0.0,0.0,8.0
544,fog.csv,ml,BATCHBISECT,2,67.52136752136752,0.0,0.0,0.0
545,fog.csv,ml,BATCHBISECT,4,73.5042735042735,0.0,0.0,1.0
546,fog.csv,ml,BATCHBISECT,8,76.63817663817663,0.0,0.0,3.0
547,fog.csv,ml,BATCHBISECT,16,83.19088319088318,0.0,0.0,8.0
548,gradle.csv,ml,BATCH4,4,31.95691202872532,0.0,0.0,1.0
549,gradle.csv,ml,BATCHSTOP4,4,31.95691202872532,0.0,0.0,1.0
550,gradle.csv,ml,BATCHSTOP4,8,32.13644524236984,0.0,0.0,3.0
551,gradle.csv,ml,BATCHSTOP4,16,29.802513464991023,0.0,0.0,7.0
552,gradle.csv,ml,BATCHBISECT,2,35.5475763016158,0.0,0.0,0.0
553,gradle.csv,ml,BATCHBISECT,4,31.95691202872532,0.0,0.0,1.0
554,gradle.csv,ml,BATCHBISECT,8,32.49551166965889,0.0,0.0,3.0
555,gradle.csv,ml,BATCHBISECT,16,30.16157989228008,0.0,0.0,7.0
556,heroku.csv,ml,BATCH4,4,37.5,0.0,0.0,1.0
557,heroku.csv,ml,BATCHSTOP4,4,37.5,0.0,0.0,1.0
558,heroku.csv,ml,BATCHSTOP4,8,12.5,0.0,0.0,2.5
559,heroku.csv,ml,BATCHSTOP4,16,8.333333333333334,0.0,0.0,6.5
560,heroku.csv,ml,BATCHBISECT,2,54.16666666666666,0.0,0.0,0.0
561,heroku.csv,ml,BATCHBISECT,4,45.833333333333336,0.0,0.0,1.0
562,heroku.csv,ml,BATCHBISECT,8,12.5,0.0,0.0,2.5
563,heroku.csv,ml,BATCHBISECT,16,8.333333333333334,0.0,0.0,6.5
564,sufia.csv,ml,BATCH4,4,47.36842105263158,0.0,0.0,2.0
565,sufia.csv,ml,BATCHSTOP4,4,47.36842105263158,0.0,0.0,2.0
566,sufia.csv,ml,BATCHSTOP4,8,47.36842105263158,0.0,0.0,4.0
567,sufia.csv,ml,BATCHSTOP4,16,52.63157894736842,0.0,0.0,9.0
568,sufia.csv,ml,BATCHBISECT,2,57.89473684210526,0.0,0.0,0.0
569,sufia.csv,ml,BATCHBISECT,4,47.36842105263158,0.0,0.0,2.0
570,sufia.csv,ml,BATCHBISECT,8,47.36842105263158,0.0,0.0,4.0
571,sufia.csv,ml,BATCHBISECT,16,52.63157894736842,0.0,0.0,9.0
572,cloud_controller_ng.csv,ml,BATCH4,4,71.14624505928853,0.0,0.0,1.0
573,cloud_controller_ng.csv,ml,BATCHSTOP4,4,71.14624505928853,0.0,0.0,1.0
574,cloud_controller_ng.csv,ml,BATCHSTOP4,8,78.65612648221344,0.0,0.0,3.0
575,cloud_controller_ng.csv,ml,BATCHSTOP4,16,86.16600790513834,0.0,0.0,8.0
576,cloud_controller_ng.csv,ml,BATCHBISECT,2,62.45059288537549,0.0,0.0,0.0
577,cloud_controller_ng.csv,ml,BATCHBISECT,4,71.93675889328063,0.0,0.0,1.0
578,cloud_controller_ng.csv,ml,BATCHBISECT,8,79.44664031620553,0.0,0.0,3.0
579,cloud_controller_ng.csv,ml,BATCHBISECT,16,86.16600790513834,0.0,0.0,8.0
580,metasploit-framework.csv,ml,BATCH4,4,35.53826199740597,0.0,0.0,1.0
581,metasploit-framework.csv,ml,BATCHSTOP4,4,35.53826199740597,0.0,0.0,1.0
582,metasploit-framework.csv,ml,BATCHSTOP4,8,29.182879377431902,0.0,0.0,3.0
583,metasploit-framework.csv,ml,BATCHSTOP4,16,28.79377431906615,0.0,0.0,7.0
584,metasploit-framework.csv,ml,BATCHBISECT,2,48.119325551232166,0.0,0.0,0.0
585,metasploit-framework.csv,ml,BATCHBISECT,4,35.53826199740597,0.0,0.0,1.0
586,metasploit-framework.csv,ml,BATCHBISECT,8,29.182879377431902,0.0,0.0,3.0
587,metasploit-framework.csv,ml,BATCHBISECT,16,29.053177691309987,0.0,0.0,7.0
588,puppet.csv,ml,BATCH4,4,36.231884057971016,0.0,0.0,1.0
589,puppet.csv,ml,BATCHSTOP4,4,36.231884057971016,0.0,0.0,1.0
590,puppet.csv,ml,BATCHSTOP4,8,21.73913043478261,0.0,0.0,4.0
591,puppet.csv,ml,BATCHSTOP4,16,18.84057971014493,0.0,0.0,8.0
592,puppet.csv,ml,BATCHBISECT,2,50.72463768115942,0.0,0.0,0.0
593,puppet.csv,ml,BATCHBISECT,4,36.231884057971016,0.0,0.0,1.0
594,puppet.csv,ml,BATCHBISECT,8,21.73913043478261,0.0,0.0,4.0
595,puppet.csv,ml,BATCHBISECT,16,18.84057971014493,0.0,0.0,8.0
596,concerto.csv,ml,BATCH4,4,35.172413793103445,0.0,0.0,1.0
597,concerto.csv,ml,BATCHSTOP4,4,35.172413793103445,0.0,0.0,1.0
598,concerto.csv,ml,BATCHSTOP4,8,38.96551724137931,0.0,0.0,3.0
599,concerto.csv,ml,BATCHSTOP4,16,39.310344827586206,0.0,0.0,7.0
600,concerto.csv,ml,BATCHBISECT,2,33.10344827586207,0.0,0.0,0.0
601,concerto.csv,ml,BATCHBISECT,4,35.172413793103445,0.0,0.0,1.0
602,concerto.csv,ml,BATCHBISECT,8,38.96551724137931,0.0,0.0,3.0
603,concerto.csv,ml,BATCHBISECT,16,40.689655172413794,0.0,0.0,7.0
604,sonarqube.csv,ml,BATCH4,4,51.66666666666666,0.0,0.0,1.0
605,sonarqube.csv,ml,BATCHSTOP4,4,51.66666666666666,0.0,0.0,1.0
606,sonarqube.csv,ml,BATCHSTOP4,8,49.66666666666666,0.0,0.0,3.0
607,sonarqube.csv,ml,BATCHSTOP4,16,53.66666666666666,0.0,0.0,8.0
608,sonarqube.csv,ml,BATCHBISECT,2,54.66666666666666,0.0,0.0,0.0
609,sonarqube.csv,ml,BATCHBISECT,4,51.66666666666666,0.0,0.0,1.0
610,sonarqube.csv,ml,BATCHBISECT,8,49.66666666666666,0.0,0.0,3.0
611,sonarqube.csv,ml,BATCHBISECT,16,53.66666666666666,0.0,0.0,8.0
612,jruby.csv,ml,BATCH4,4,76.99757869249395,0.0,0.0,1.0
613,jruby.csv,ml,BATCHSTOP4,4,76.99757869249395,0.0,0.0,1.0
614,jruby.csv,ml,BATCHSTOP4,8,88.86198547215497,0.0,0.0,3.0
615,jruby.csv,ml,BATCHSTOP4,16,94.91525423728814,0.0,0.0,8.0
616,jruby.csv,ml,BATCHBISECT,2,72.88135593220339,0.0,0.0,0.0
617,jruby.csv,ml,BATCHBISECT,4,83.7772397094431,0.0,0.0,1.0
618,jruby.csv,ml,BATCHBISECT,8,95.15738498789348,0.0,0.0,3.0
619,jruby.csv,ml,BATCHBISECT,16,101.21065375302663,0.0,0.0,8.0
620,orbeon-forms.csv,ml,BATCH4,4,55.36480686695279,0.0,0.0,1.0
621,orbeon-forms.csv,ml,BATCHSTOP4,4,55.36480686695279,0.0,0.0,1.0
622,orbeon-forms.csv,ml,BATCHSTOP4,8,59.65665236051502,0.0,0.0,3.0
623,orbeon-forms.csv,ml,BATCHSTOP4,16,61.37339055793991,0.0,0.0,8.0
624,orbeon-forms.csv,ml,BATCHBISECT,2,64.37768240343348,0.0,0.0,0.0
625,orbeon-forms.csv,ml,BATCHBISECT,4,57.081545064377686,0.0,0.0,1.0
626,orbeon-forms.csv,ml,BATCHBISECT,8,60.51502145922747,0.0,0.0,3.0
627,orbeon-forms.csv,ml,BATCHBISECT,16,63.09012875536481,0.0,0.0,8.0
628,rails.csv,ml,BATCH4,4,58.36154366960054,0.0,0.0,1.0
629,rails.csv,ml,BATCHSTOP4,4,58.36154366960054,0.0,0.0,1.0
