,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays,total_delays
309,opal.csv,ssr,BATCHBISECT,2,9.375,17.0,27.0,44.0
310,opal.csv,ssr,BATCHBISECT,4,12.0535717010498,102.0,23.0,125.0
311,opal.csv,ssr,BATCHBISECT,8,10.2678575515747,308.0,57.0,365.0
312,opal.csv,ssr,BATCHBISECT,16,22.3214282989502,996.0,47.0,1043.0
313,jruby.csv,ssr,BATCH4,4,55.9322052001953,390.0,125.0,515.0
314,jruby.csv,ssr,BATCHSTOP4,4,55.9322052001953,390.0,125.0,515.0
315,jruby.csv,ssr,BATCHSTOP4,8,78.9346237182617,1235.0,38.0,1273.0
316,jruby.csv,ssr,BATCHSTOP4,16,87.6513290405273,2766.0,29.0,2795.0
317,jruby.csv,ssr,BATCHBISECT,1,55.447940826416,0.0,82.0,82.0
318,jruby.csv,ssr,BATCHBISECT,2,56.1743354797363,134.0,59.0,193.0
319,jruby.csv,ssr,BATCHBISECT,4,60.7748184204102,390.0,125.0,515.0
320,jruby.csv,ssr,BATCHBISECT,8,84.7457656860352,1235.0,38.0,1273.0
321,jruby.csv,ssr,BATCHBISECT,16,92.9782104492188,2766.0,29.0,2795.0
322,gradle.csv,ssr,BATCH4,4,10.5924596786499,222.0,108.0,330.0
323,gradle.csv,ssr,BATCHSTOP4,4,10.5924596786499,222.0,108.0,330.0
324,gradle.csv,ssr,BATCHSTOP4,8,14.5421905517578,756.0,125.0,881.0
325,gradle.csv,ssr,BATCHSTOP4,16,18.8509864807129,2491.0,99.0,2590.0
326,gradle.csv,ssr,BATCHBISECT,1,34.2908439636231,0.0,34.0,34.0
327,gradle.csv,ssr,BATCHBISECT,2,13.285457611084,62.0,65.0,127.0
328,gradle.csv,ssr,BATCHBISECT,4,10.5924596786499,222.0,108.0,330.0
329,gradle.csv,ssr,BATCHBISECT,8,14.5421905517578,756.0,125.0,881.0
330,gradle.csv,ssr,BATCHBISECT,16,18.8509864807129,2491.0,99.0,2590.0
331,graylog2-server.csv,ssr,BATCH4,4,4.23940134048462,102.0,61.0,163.0
332,graylog2-server.csv,ssr,BATCHSTOP4,4,4.23940134048462,102.0,61.0,163.0
333,graylog2-server.csv,ssr,BATCHSTOP4,8,7.23192024230957,476.0,61.0,537.0
334,graylog2-server.csv,ssr,BATCHSTOP4,16,9.47630882263184,1495.0,68.0,1563.0
335,graylog2-server.csv,ssr,BATCHBISECT,1,14.4638404846191,0.0,18.0,18.0
336,graylog2-server.csv,ssr,BATCHBISECT,2,8.47880268096924,30.0,33.0,63.0
337,graylog2-server.csv,ssr,BATCHBISECT,4,4.23940134048462,102.0,61.0,163.0
338,graylog2-server.csv,ssr,BATCHBISECT,8,7.23192024230957,476.0,61.0,537.0
339,graylog2-server.csv,ssr,BATCHBISECT,16,9.47630882263184,1495.0,68.0,1563.0
340,fog.csv,ssr,BATCH4,4,46.7236480712891,283.0,59.0,342.0
341,fog.csv,ssr,BATCHSTOP4,4,46.7236480712891,283.0,59.0,342.0
342,fog.csv,ssr,BATCHSTOP4,8,46.4387474060059,700.0,159.0,859.0
343,fog.csv,ssr,BATCHSTOP4,16,61.538459777832,2085.0,48.0,2133.0
344,fog.csv,ssr,BATCHBISECT,1,53.5612525939941,0.0,56.0,56.0
345,fog.csv,ssr,BATCHBISECT,2,49.2877502441406,105.0,41.0,146.0
346,fog.csv,ssr,BATCHBISECT,4,52.4216537475586,283.0,59.0,342.0
347,fog.csv,ssr,BATCHBISECT,8,50.9971504211426,700.0,159.0,859.0
348,fog.csv,ssr,BATCHBISECT,16,66.6666641235352,2085.0,48.0,2133.0
349,cloud_controller_ng.csv,ssr,BATCH4,4,40.71146392822271,210.0,62.0,272.0
350,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,40.71146392822271,210.0,62.0,272.0
351,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,67.9841918945313,659.0,50.0,709.0
352,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,73.5177841186523,1626.0,29.0,1655.0
353,cloud_controller_ng.csv,ssr,BATCHBISECT,1,53.754940032959,0.0,34.0,34.0
354,cloud_controller_ng.csv,ssr,BATCHBISECT,2,38.7351760864258,62.0,45.0,107.0
355,cloud_controller_ng.csv,ssr,BATCHBISECT,4,43.08300399780271,210.0,62.0,272.0
356,cloud_controller_ng.csv,ssr,BATCHBISECT,8,68.7747039794922,659.0,50.0,709.0
357,cloud_controller_ng.csv,ssr,BATCHBISECT,16,76.6798400878906,1626.0,29.0,1655.0
358,geoserver.csv,ssr,BATCH4,4,76.7857131958008,198.0,31.0,229.0
359,geoserver.csv,ssr,BATCHSTOP4,4,76.7857131958008,198.0,31.0,229.0
360,geoserver.csv,ssr,BATCHSTOP4,8,97.6190490722656,533.0,26.0,559.0
361,geoserver.csv,ssr,BATCHSTOP4,16,110.119049072266,1201.0,12.0,1213.0
362,geoserver.csv,ssr,BATCHBISECT,1,43.4523811340332,0.0,49.0,49.0
363,geoserver.csv,ssr,BATCHBISECT,2,66.0714263916016,57.0,35.0,92.0
364,geoserver.csv,ssr,BATCHBISECT,4,85.1190490722656,198.0,31.0,229.0
365,geoserver.csv,ssr,BATCHBISECT,8,108.333335876465,533.0,26.0,559.0
366,geoserver.csv,ssr,BATCHBISECT,16,120.833335876465,1201.0,12.0,1213.0
367,cloudify.csv,ssr,BATCH4,4,11.6803274154663,174.0,79.0,253.0
368,cloudify.csv,ssr,BATCHSTOP4,4,11.6803274154663,174.0,79.0,253.0
369,cloudify.csv,ssr,BATCHSTOP4,8,15.3688526153564,644.0,67.0,711.0
370,cloudify.csv,ssr,BATCHSTOP4,16,14.3442621231079,2068.0,84.0,2152.0
371,cloudify.csv,ssr,BATCHBISECT,1,25.8196716308594,0.0,34.0,34.0
372,cloudify.csv,ssr,BATCHBISECT,2,16.5983600616455,67.0,44.0,111.0
373,cloudify.csv,ssr,BATCHBISECT,4,12.0901641845703,174.0,79.0,253.0
374,cloudify.csv,ssr,BATCHBISECT,8,16.1885242462158,644.0,67.0,711.0
375,cloudify.csv,ssr,BATCHBISECT,16,15.1639347076416,2068.0,84.0,2152.0
376,open-build-service.csv,ssr,BATCH4,4,28.5407733917236,261.0,174.0,435.0
377,open-build-service.csv,ssr,BATCHSTOP4,4,28.5407733917236,261.0,174.0,435.0
378,open-build-service.csv,ssr,BATCHSTOP4,8,37.339054107666,899.0,155.0,1054.0
379,open-build-service.csv,ssr,BATCHSTOP4,16,61.8025741577149,3028.0,80.0,3108.0
380,open-build-service.csv,ssr,BATCHBISECT,1,37.5536499023438,0.0,61.0,61.0
381,open-build-service.csv,ssr,BATCHBISECT,2,40.7725334167481,134.0,50.0,184.0
382,open-build-service.csv,ssr,BATCHBISECT,4,29.3991413116455,261.0,174.0,435.0
383,open-build-service.csv,ssr,BATCHBISECT,8,37.7682418823242,899.0,155.0,1054.0
384,open-build-service.csv,ssr,BATCHBISECT,16,62.660945892334,3028.0,80.0,3108.0
385,vagrant.csv,ssr,BATCH4,4,13.3802814483643,108.0,37.0,145.0
386,vagrant.csv,ssr,BATCHSTOP4,4,13.3802814483643,108.0,37.0,145.0
387,vagrant.csv,ssr,BATCHSTOP4,8,10.563380241394,336.0,43.0,379.0
388,vagrant.csv,ssr,BATCHSTOP4,16,15.8450708389282,1101.0,53.0,1154.0
389,vagrant.csv,ssr,BATCHBISECT,1,14.7887325286865,0.0,27.0,27.0
390,vagrant.csv,ssr,BATCHBISECT,2,9.50704193115234,23.0,37.0,60.0
391,vagrant.csv,ssr,BATCHBISECT,4,13.3802814483643,108.0,37.0,145.0
392,vagrant.csv,ssr,BATCHBISECT,8,10.563380241394,336.0,43.0,379.0
393,vagrant.csv,ssr,BATCHBISECT,16,15.8450708389282,1101.0,53.0,1154.0
394,concerto.csv,ssr,BATCH4,4,14.1379308700562,126.0,77.0,203.0
395,concerto.csv,ssr,BATCHSTOP4,4,14.1379308700562,126.0,77.0,203.0
396,concerto.csv,ssr,BATCHSTOP4,8,15.1724138259888,392.0,102.0,494.0
397,concerto.csv,ssr,BATCHSTOP4,16,24.8275871276855,1440.0,55.0,1495.0
398,concerto.csv,ssr,BATCHBISECT,1,21.3793106079102,0.0,37.0,37.0
399,concerto.csv,ssr,BATCHBISECT,2,16.8965511322022,37.0,44.0,81.0
400,concerto.csv,ssr,BATCHBISECT,4,14.8275861740112,126.0,77.0,203.0
401,concerto.csv,ssr,BATCHBISECT,8,15.8620691299438,392.0,102.0,494.0
402,concerto.csv,ssr,BATCHBISECT,16,25.517240524292,1440.0,55.0,1495.0
403,sufia.csv,ssr,BATCH4,4,0.0,0.0,6.0,6.0
404,sufia.csv,ssr,BATCHSTOP4,4,0.0,0.0,6.0,6.0
405,sufia.csv,ssr,BATCHSTOP4,8,0.0,0.0,6.0,6.0
406,sufia.csv,ssr,BATCHSTOP4,16,0.0,0.0,6.0,6.0
407,sufia.csv,ssr,BATCHBISECT,1,5.26315784454346,0.0,2.0,2.0
408,sufia.csv,ssr,BATCHBISECT,2,0.0,0.0,6.0,6.0
409,sufia.csv,ssr,BATCHBISECT,4,0.0,0.0,6.0,6.0
410,sufia.csv,ssr,BATCHBISECT,8,0.0,0.0,6.0,6.0
411,sufia.csv,ssr,BATCHBISECT,16,0.0,0.0,6.0,6.0
412,rubinius.csv,ssr,BATCH4,4,48.1818199157715,204.0,49.0,253.0
413,rubinius.csv,ssr,BATCHSTOP4,4,48.1818199157715,204.0,49.0,253.0
414,rubinius.csv,ssr,BATCHSTOP4,8,73.636360168457,616.0,25.0,641.0
415,rubinius.csv,ssr,BATCHSTOP4,16,80.9090881347656,1518.0,13.0,1531.0
416,rubinius.csv,ssr,BATCHBISECT,1,39.0909080505371,0.0,54.0,54.0
417,rubinius.csv,ssr,BATCHBISECT,2,50.9090919494629,64.0,36.0,100.0
418,rubinius.csv,ssr,BATCHBISECT,4,52.7272720336914,204.0,49.0,253.0
419,rubinius.csv,ssr,BATCHBISECT,8,78.1818161010742,616.0,25.0,641.0
420,rubinius.csv,ssr,BATCHBISECT,16,87.2727279663086,1518.0,13.0,1531.0
421,orbeon-forms.csv,ssr,BATCH4,4,22.3175964355469,144.0,68.0,212.0
422,orbeon-forms.csv,ssr,BATCHSTOP4,4,22.3175964355469,144.0,68.0,212.0
423,orbeon-forms.csv,ssr,BATCHSTOP4,8,38.1974258422852,476.0,61.0,537.0
424,orbeon-forms.csv,ssr,BATCHSTOP4,16,54.9356231689453,1440.0,26.0,1466.0
425,orbeon-forms.csv,ssr,BATCHBISECT,1,35.1931343078613,0.0,35.0,35.0
426,orbeon-forms.csv,ssr,BATCHBISECT,2,25.3218879699707,41.0,38.0,79.0
427,orbeon-forms.csv,ssr,BATCHBISECT,4,22.3175964355469,144.0,68.0,212.0
428,orbeon-forms.csv,ssr,BATCHBISECT,8,39.055793762207,476.0,61.0,537.0
429,orbeon-forms.csv,ssr,BATCHBISECT,16,54.9356231689453,1440.0,26.0,1466.0
430,rails.csv,ssr,BATCH4,4,28.0297908782959,1020.0,430.0,1450.0
431,rails.csv,ssr,BATCHSTOP4,4,28.0297908782959,1020.0,430.0,1450.0
432,rails.csv,ssr,BATCHSTOP4,8,37.57616806030271,2996.0,572.0,3568.0
433,rails.csv,ssr,BATCHSTOP4,16,58.7000694274902,9480.0,181.0,9661.0
434,rails.csv,ssr,BATCHBISECT,1,52.6066360473633,0.0,186.0,186.0
435,rails.csv,ssr,BATCHBISECT,2,40.2166557312012,418.0,164.0,582.0
436,rails.csv,ssr,BATCHBISECT,4,29.3838863372803,1020.0,430.0,1450.0
437,rails.csv,ssr,BATCHBISECT,8,39.2010841369629,2996.0,572.0,3568.0
438,rails.csv,ssr,BATCHBISECT,16,60.7312126159668,9480.0,181.0,9661.0
439,sonarqube.csv,ssr,BATCH4,4,17.6666660308838,150.0,96.0,246.0
440,sonarqube.csv,ssr,BATCHSTOP4,4,17.6666660308838,150.0,96.0,246.0
441,sonarqube.csv,ssr,BATCHSTOP4,8,29.0,532.0,75.0,607.0
442,sonarqube.csv,ssr,BATCHSTOP4,16,43.6666679382324,1708.0,35.0,1743.0
443,sonarqube.csv,ssr,BATCHBISECT,1,36.3333320617676,0.0,33.0,33.0
444,sonarqube.csv,ssr,BATCHBISECT,2,30.6666660308838,68.0,33.0,101.0
445,sonarqube.csv,ssr,BATCHBISECT,4,17.6666660308838,150.0,96.0,246.0
446,sonarqube.csv,ssr,BATCHBISECT,8,29.0,532.0,75.0,607.0
447,sonarqube.csv,ssr,BATCHBISECT,16,44.3333320617676,1708.0,35.0,1743.0
448,puppet.csv,ssr,BATCH4,4,4.34782600402832,18.0,6.0,24.0
449,puppet.csv,ssr,BATCHSTOP4,4,4.34782600402832,18.0,6.0,24.0
450,puppet.csv,ssr,BATCHSTOP4,8,4.34782600402832,57.0,22.0,79.0
451,puppet.csv,ssr,BATCHSTOP4,16,14.4927539825439,240.0,0.0,240.0
452,puppet.csv,ssr,BATCHBISECT,1,5.79710149765015,0.0,3.0,3.0
453,puppet.csv,ssr,BATCHBISECT,2,4.34782600402832,3.0,6.0,9.0
454,puppet.csv,ssr,BATCHBISECT,4,4.34782600402832,18.0,6.0,24.0
455,puppet.csv,ssr,BATCHBISECT,8,4.34782600402832,57.0,22.0,79.0
456,puppet.csv,ssr,BATCHBISECT,16,17.3913040161133,240.0,0.0,240.0
457,metasploit-framework.csv,ssr,BATCH4,4,10.6355381011963,276.0,110.0,386.0
458,metasploit-framework.csv,ssr,BATCHSTOP4,4,10.6355381011963,276.0,110.0,386.0
459,metasploit-framework.csv,ssr,BATCHSTOP4,8,11.1543445587158,952.0,154.0,1106.0
460,metasploit-framework.csv,ssr,BATCHSTOP4,16,14.0077819824219,3175.0,130.0,3305.0
461,metasploit-framework.csv,ssr,BATCHBISECT,1,34.3709449768066,0.0,32.0,32.0
462,metasploit-framework.csv,ssr,BATCHBISECT,2,12.7107648849487,80.0,78.0,158.0
463,metasploit-framework.csv,ssr,BATCHBISECT,4,10.8949413299561,276.0,110.0,386.0
464,metasploit-framework.csv,ssr,BATCHBISECT,8,11.4137487411499,952.0,154.0,1106.0
465,metasploit-framework.csv,ssr,BATCHBISECT,16,14.2671852111816,3175.0,130.0,3305.0
466,loomio.csv,ssr,BATCH4,4,37.5609741210938,150.0,55.0,205.0
467,loomio.csv,ssr,BATCHSTOP4,4,37.5609741210938,150.0,55.0,205.0
468,loomio.csv,ssr,BATCHSTOP4,8,33.6585350036621,364.0,115.0,479.0
469,loomio.csv,ssr,BATCHSTOP4,16,58.5365867614746,1171.0,47.0,1218.0
470,loomio.csv,ssr,BATCHBISECT,1,38.5365867614746,0.0,33.0,33.0
471,loomio.csv,ssr,BATCHBISECT,2,32.1951217651367,40.0,44.0,84.0
472,loomio.csv,ssr,BATCHBISECT,4,40.4878044128418,150.0,55.0,205.0
473,loomio.csv,ssr,BATCHBISECT,8,36.5853652954102,364.0,115.0,479.0
474,loomio.csv,ssr,BATCHBISECT,16,63.4146347045898,1171.0,47.0,1218.0
475,rails.csv,ml,BATCH4,4,58.3615436696005,2076.0,11.0,2087.0
476,rails.csv,ml,BATCHSTOP4,4,58.3615436696005,2076.0,11.0,2087.0
477,rails.csv,ml,BATCHSTOP4,8,61.5436696005416,5068.0,4.0,5072.0
478,rails.csv,ml,BATCHSTOP4,16,66.8923493568043,11040.0,2.0,11042.0
479,rails.csv,ml,BATCHBISECT,2,60.2572782667569,634.0,37.0,671.0
480,rails.csv,ml,BATCHBISECT,4,60.3926878808395,2076.0,11.0,2087.0
481,rails.csv,ml,BATCHBISECT,8,64.2518618821936,5068.0,4.0,5072.0
482,rails.csv,ml,BATCHBISECT,16,69.0589031821259,11040.0,2.0,11042.0
483,concerto.csv,ml,BATCH4,4,35.1724137931034,324.0,6.0,330.0
484,concerto.csv,ml,BATCHSTOP4,4,35.1724137931034,324.0,6.0,330.0
485,concerto.csv,ml,BATCHSTOP4,8,38.9655172413793,924.0,1.0,925.0
486,concerto.csv,ml,BATCHSTOP4,16,39.3103448275862,2160.0,0.0,2160.0
487,concerto.csv,ml,BATCHBISECT,2,33.1034482758621,78.0,15.0,93.0
488,concerto.csv,ml,BATCHBISECT,4,35.1724137931034,324.0,6.0,330.0
489,concerto.csv,ml,BATCHBISECT,8,38.9655172413793,924.0,1.0,925.0
490,concerto.csv,ml,BATCHBISECT,16,40.6896551724138,2160.0,0.0,2160.0
491,rubinius.csv,ml,BATCH4,4,73.1818181818182,318.0,2.0,320.0
492,rubinius.csv,ml,BATCHSTOP4,4,73.1818181818182,318.0,2.0,320.0
493,rubinius.csv,ml,BATCHSTOP4,8,80.9090909090909,784.0,0.0,784.0
494,rubinius.csv,ml,BATCHSTOP4,16,87.2727272727273,1680.0,0.0,1680.0
495,rubinius.csv,ml,BATCHBISECT,2,78.1818181818182,104.0,2.0,106.0
496,rubinius.csv,ml,BATCHBISECT,4,79.5454545454546,318.0,2.0,320.0
497,rubinius.csv,ml,BATCHBISECT,8,87.2727272727273,784.0,0.0,784.0
498,rubinius.csv,ml,BATCHBISECT,16,92.7272727272727,1680.0,0.0,1680.0
499,loomio.csv,ml,BATCH4,4,69.7560975609756,306.0,0.0,306.0
500,loomio.csv,ml,BATCHSTOP4,4,69.7560975609756,306.0,0.0,306.0
501,loomio.csv,ml,BATCHSTOP4,8,64.390243902439,728.0,0.0,728.0
502,loomio.csv,ml,BATCHSTOP4,16,67.8048780487805,1560.0,0.0,1560.0
503,loomio.csv,ml,BATCHBISECT,2,66.8292682926829,91.0,3.0,94.0
504,loomio.csv,ml,BATCHBISECT,4,71.7073170731707,306.0,0.0,306.0
505,loomio.csv,ml,BATCHBISECT,8,70.2439024390244,728.0,0.0,728.0
506,loomio.csv,ml,BATCHBISECT,16,73.6585365853659,1560.0,0.0,1560.0
507,sufia.csv,ml,BATCH4,4,47.3684210526316,30.0,0.0,30.0
508,sufia.csv,ml,BATCHSTOP4,4,47.3684210526316,30.0,0.0,30.0
509,sufia.csv,ml,BATCHSTOP4,8,47.3684210526316,84.0,0.0,84.0
510,sufia.csv,ml,BATCHSTOP4,16,52.6315789473684,240.0,0.0,240.0
511,sufia.csv,ml,BATCHBISECT,2,57.8947368421053,9.0,0.0,9.0
512,sufia.csv,ml,BATCHBISECT,4,47.3684210526316,30.0,0.0,30.0
513,sufia.csv,ml,BATCHBISECT,8,47.3684210526316,84.0,0.0,84.0
514,sufia.csv,ml,BATCHBISECT,16,52.6315789473684,240.0,0.0,240.0
515,graylog2-server.csv,ml,BATCH4,4,30.1745635910224,558.0,0.0,558.0
516,graylog2-server.csv,ml,BATCHSTOP4,4,30.1745635910224,558.0,0.0,558.0
517,graylog2-server.csv,ml,BATCHSTOP4,8,22.6932668329177,1372.0,0.0,1372.0
518,graylog2-server.csv,ml,BATCHSTOP4,16,20.1995012468828,3000.0,0.0,3000.0
519,graylog2-server.csv,ml,BATCHBISECT,2,44.6384039900249,169.0,3.0,172.0
520,graylog2-server.csv,ml,BATCHBISECT,4,30.1745635910224,558.0,0.0,558.0
521,graylog2-server.csv,ml,BATCHBISECT,8,22.6932668329177,1372.0,0.0,1372.0
522,graylog2-server.csv,ml,BATCHBISECT,16,20.1995012468828,3000.0,0.0,3000.0
523,gradle.csv,ml,BATCH4,4,31.9569120287253,660.0,8.0,668.0
524,gradle.csv,ml,BATCHSTOP4,4,31.9569120287253,660.0,8.0,668.0
525,gradle.csv,ml,BATCHSTOP4,8,32.1364452423698,1820.0,0.0,1820.0
526,gradle.csv,ml,BATCHSTOP4,16,29.802513464991,4080.0,1.0,4081.0
527,gradle.csv,ml,BATCHBISECT,2,35.5475763016158,174.0,24.0,198.0
528,gradle.csv,ml,BATCHBISECT,4,31.9569120287253,660.0,8.0,668.0
529,gradle.csv,ml,BATCHBISECT,8,32.4955116696589,1820.0,0.0,1820.0
530,gradle.csv,ml,BATCHBISECT,16,30.1615798922801,4080.0,1.0,4081.0
531,cloudify.csv,ml,BATCH4,4,33.6065573770492,600.0,10.0,610.0
532,cloudify.csv,ml,BATCHSTOP4,4,33.6065573770492,600.0,10.0,610.0
533,cloudify.csv,ml,BATCHSTOP4,8,30.9426229508197,1540.0,0.0,1540.0
534,cloudify.csv,ml,BATCHSTOP4,16,29.3032786885246,3480.0,0.0,3480.0
535,cloudify.csv,ml,BATCHBISECT,2,41.5983606557377,171.0,3.0,174.0
536,cloudify.csv,ml,BATCHBISECT,4,33.6065573770492,600.0,10.0,610.0
537,cloudify.csv,ml,BATCHBISECT,8,31.3524590163934,1540.0,0.0,1540.0
538,cloudify.csv,ml,BATCHBISECT,16,30.1229508196721,3480.0,0.0,3480.0
539,geoserver.csv,ml,BATCH4,4,98.8095238095238,252.0,0.0,252.0
540,geoserver.csv,ml,BATCHSTOP4,4,98.8095238095238,252.0,0.0,252.0
541,geoserver.csv,ml,BATCHSTOP4,8,111.309523809524,588.0,0.0,588.0
542,geoserver.csv,ml,BATCHSTOP4,16,117.261904761905,1320.0,0.0,1320.0
543,geoserver.csv,ml,BATCHBISECT,2,88.0952380952381,76.0,7.0,83.0
544,geoserver.csv,ml,BATCHBISECT,4,109.52380952381,252.0,0.0,252.0
545,geoserver.csv,ml,BATCHBISECT,8,122.02380952381,588.0,0.0,588.0
546,geoserver.csv,ml,BATCHBISECT,16,127.97619047619,1320.0,0.0,1320.0
547,metasploit-framework.csv,ml,BATCH4,4,35.538261997406,1068.0,0.0,1068.0
548,metasploit-framework.csv,ml,BATCHSTOP4,4,35.538261997406,1068.0,0.0,1068.0
549,metasploit-framework.csv,ml,BATCHSTOP4,8,29.1828793774319,2604.0,1.0,2605.0
550,metasploit-framework.csv,ml,BATCHSTOP4,16,28.7937743190662,5760.0,0.0,5760.0
551,metasploit-framework.csv,ml,BATCHBISECT,2,48.1193255512322,327.0,2.0,329.0
552,metasploit-framework.csv,ml,BATCHBISECT,4,35.538261997406,1068.0,0.0,1068.0
553,metasploit-framework.csv,ml,BATCHBISECT,8,29.1828793774319,2604.0,1.0,2605.0
554,metasploit-framework.csv,ml,BATCHBISECT,16,29.05317769131,5760.0,0.0,5760.0
555,sonarqube.csv,ml,BATCH4,4,51.6666666666667,426.0,1.0,427.0
556,sonarqube.csv,ml,BATCHSTOP4,4,51.6666666666667,426.0,1.0,427.0
557,sonarqube.csv,ml,BATCHSTOP4,8,49.6666666666667,1036.0,2.0,1038.0
558,sonarqube.csv,ml,BATCHSTOP4,16,53.6666666666667,2280.0,1.0,2281.0
559,sonarqube.csv,ml,BATCHBISECT,2,54.6666666666667,128.0,4.0,132.0
560,sonarqube.csv,ml,BATCHBISECT,4,51.6666666666667,426.0,1.0,427.0
561,sonarqube.csv,ml,BATCHBISECT,8,49.6666666666667,1036.0,2.0,1038.0
562,sonarqube.csv,ml,BATCHBISECT,16,53.6666666666667,2280.0,1.0,2281.0
563,puppet.csv,ml,BATCH4,4,36.231884057971,102.0,0.0,102.0
564,puppet.csv,ml,BATCHSTOP4,4,36.231884057971,102.0,0.0,102.0
565,puppet.csv,ml,BATCHSTOP4,8,21.7391304347826,252.0,1.0,253.0
566,puppet.csv,ml,BATCHSTOP4,16,18.8405797101449,600.0,1.0,601.0
567,puppet.csv,ml,BATCHBISECT,2,50.7246376811594,33.0,1.0,34.0
568,puppet.csv,ml,BATCHBISECT,4,36.231884057971,102.0,0.0,102.0
569,puppet.csv,ml,BATCHBISECT,8,21.7391304347826,252.0,1.0,253.0
570,puppet.csv,ml,BATCHBISECT,16,18.8405797101449,600.0,1.0,601.0
571,vagrant.csv,ml,BATCH4,4,33.0985915492958,372.0,1.0,373.0
572,vagrant.csv,ml,BATCHSTOP4,4,33.0985915492958,372.0,1.0,373.0
573,vagrant.csv,ml,BATCHSTOP4,8,31.3380281690141,980.0,0.0,980.0
574,vagrant.csv,ml,BATCHSTOP4,16,30.9859154929577,2160.0,0.0,2160.0
575,vagrant.csv,ml,BATCHBISECT,2,42.6056338028169,107.0,3.0,110.0
576,vagrant.csv,ml,BATCHBISECT,4,33.0985915492958,372.0,1.0,373.0
577,vagrant.csv,ml,BATCHBISECT,8,31.3380281690141,980.0,0.0,980.0
578,vagrant.csv,ml,BATCHBISECT,16,30.9859154929577,2160.0,0.0,2160.0
579,jruby.csv,ml,BATCH4,4,76.997578692494,588.0,5.0,593.0
580,jruby.csv,ml,BATCHSTOP4,4,76.997578692494,588.0,5.0,593.0
581,jruby.csv,ml,BATCHSTOP4,8,88.861985472155,1428.0,0.0,1428.0
582,jruby.csv,ml,BATCHSTOP4,16,94.9152542372881,3120.0,0.0,3120.0
583,jruby.csv,ml,BATCHBISECT,2,72.8813559322034,173.0,10.0,183.0
584,jruby.csv,ml,BATCHBISECT,4,83.7772397094431,588.0,5.0,593.0
585,jruby.csv,ml,BATCHBISECT,8,95.1573849878935,1428.0,0.0,1428.0
586,jruby.csv,ml,BATCHBISECT,16,101.210653753027,3120.0,0.0,3120.0
587,orbeon-forms.csv,ml,BATCH4,4,55.3648068669528,342.0,0.0,342.0
588,orbeon-forms.csv,ml,BATCHSTOP4,4,55.3648068669528,342.0,0.0,342.0
589,orbeon-forms.csv,ml,BATCHSTOP4,8,59.656652360515,812.0,0.0,812.0
590,orbeon-forms.csv,ml,BATCHSTOP4,16,61.3733905579399,1800.0,0.0,1800.0
591,orbeon-forms.csv,ml,BATCHBISECT,2,64.3776824034335,110.0,0.0,110.0
592,orbeon-forms.csv,ml,BATCHBISECT,4,57.08154506437769,342.0,0.0,342.0
593,orbeon-forms.csv,ml,BATCHBISECT,8,60.5150214592275,812.0,0.0,812.0
594,orbeon-forms.csv,ml,BATCHBISECT,16,63.0901287553648,1800.0,0.0,1800.0
595,opal.csv,ml,BATCH4,4,39.7321428571429,318.0,0.0,318.0
596,opal.csv,ml,BATCHSTOP4,4,39.7321428571429,318.0,0.0,318.0
597,opal.csv,ml,BATCHSTOP4,8,35.7142857142857,784.0,0.0,784.0
598,opal.csv,ml,BATCHSTOP4,16,33.0357142857143,1680.0,1.0,1681.0
599,opal.csv,ml,BATCHBISECT,2,50.0,96.0,1.0,97.0
600,opal.csv,ml,BATCHBISECT,4,39.7321428571429,318.0,0.0,318.0
601,opal.csv,ml,BATCHBISECT,8,35.7142857142857,784.0,0.0,784.0
602,opal.csv,ml,BATCHBISECT,16,33.0357142857143,1680.0,1.0,1681.0
603,fog.csv,ml,BATCH4,4,69.5156695156695,504.0,1.0,505.0
604,fog.csv,ml,BATCHSTOP4,4,69.5156695156695,504.0,1.0,505.0
605,fog.csv,ml,BATCHSTOP4,8,72.0797720797721,1204.0,1.0,1205.0
606,fog.csv,ml,BATCHSTOP4,16,80.3418803418803,2640.0,1.0,2641.0
607,fog.csv,ml,BATCHBISECT,2,67.5213675213675,149.0,8.0,157.0
608,fog.csv,ml,BATCHBISECT,4,73.5042735042735,504.0,1.0,505.0
609,fog.csv,ml,BATCHBISECT,8,76.6381766381766,1204.0,1.0,1205.0
610,fog.csv,ml,BATCHBISECT,16,83.1908831908832,2640.0,1.0,2641.0
611,open-build-service.csv,ml,BATCH4,4,57.08154506437769,636.0,7.0,643.0
612,open-build-service.csv,ml,BATCHSTOP4,4,57.08154506437769,636.0,7.0,643.0
613,open-build-service.csv,ml,BATCHSTOP4,8,63.0901287553648,1568.0,0.0,1568.0
614,open-build-service.csv,ml,BATCHSTOP4,16,70.6008583690987,3480.0,0.0,3480.0
615,open-build-service.csv,ml,BATCHBISECT,2,57.5107296137339,186.0,9.0,195.0
616,open-build-service.csv,ml,BATCHBISECT,4,58.3690987124464,636.0,7.0,643.0
617,open-build-service.csv,ml,BATCHBISECT,8,65.2360515021459,1568.0,0.0,1568.0
618,open-build-service.csv,ml,BATCHBISECT,16,71.8884120171674,3480.0,0.0,3480.0
