,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays,total_delays
315,puppet.csv,ssr,BATCHSTOP4,16,14.4927539825439,0.0,0.0,0.0
316,puppet.csv,ssr,BATCH4,4,4.34782600402832,0.0,0.0,0.0
317,puppet.csv,ssr,BATCHBISECT,1,5.79710149765015,0.0,0.0,0.0
318,puppet.csv,ssr,BATCHBISECT,2,4.34782600402832,0.0,0.0,0.0
319,puppet.csv,ssr,BATCHBISECT,4,4.34782600402832,0.0,0.0,0.0
320,puppet.csv,ssr,BATCHBISECT,8,4.34782600402832,0.0,0.0,0.0
321,puppet.csv,ssr,BATCHBISECT,16,17.3913040161133,0.0,0.0,0.0
322,orbeon-forms.csv,ssr,BATCHSTOP4,4,22.3175964355469,0.0,0.0,0.0
323,orbeon-forms.csv,ssr,BATCHSTOP4,8,38.1974258422852,0.0,0.0,0.0
324,orbeon-forms.csv,ssr,BATCHSTOP4,16,54.9356231689453,0.0,0.0,7.0
325,orbeon-forms.csv,ssr,BATCH4,4,22.3175964355469,0.0,0.0,0.0
326,orbeon-forms.csv,ssr,BATCHBISECT,1,35.1931343078613,0.0,0.0,0.0
327,orbeon-forms.csv,ssr,BATCHBISECT,2,25.3218879699707,0.0,0.0,0.0
328,orbeon-forms.csv,ssr,BATCHBISECT,4,22.3175964355469,0.0,0.0,0.0
329,orbeon-forms.csv,ssr,BATCHBISECT,8,39.055793762207,0.0,0.0,0.0
330,orbeon-forms.csv,ssr,BATCHBISECT,16,54.9356231689453,0.0,0.0,7.0
331,rubinius.csv,ssr,BATCHSTOP4,4,48.1818199157715,0.0,0.0,0.0
332,rubinius.csv,ssr,BATCHSTOP4,8,73.636360168457,0.0,0.0,2.5
333,rubinius.csv,ssr,BATCHSTOP4,16,80.9090881347656,0.0,0.0,7.0
334,rubinius.csv,ssr,BATCH4,4,48.1818199157715,0.0,0.0,0.0
335,rubinius.csv,ssr,BATCHBISECT,1,39.0909080505371,0.0,0.0,0.0
336,rubinius.csv,ssr,BATCHBISECT,2,50.9090919494629,0.0,0.0,0.0
337,rubinius.csv,ssr,BATCHBISECT,4,52.7272720336914,0.0,0.0,0.0
338,rubinius.csv,ssr,BATCHBISECT,8,78.1818161010742,0.0,0.0,2.5
339,rubinius.csv,ssr,BATCHBISECT,16,87.2727279663086,0.0,0.0,7.0
340,metasploit-framework.csv,ssr,BATCHSTOP4,4,10.6355381011963,0.0,0.0,0.0
341,metasploit-framework.csv,ssr,BATCHSTOP4,8,11.1543445587158,0.0,0.0,0.0
342,metasploit-framework.csv,ssr,BATCHSTOP4,16,14.0077819824219,0.0,0.0,2.0
343,metasploit-framework.csv,ssr,BATCH4,4,10.6355381011963,0.0,0.0,0.0
344,metasploit-framework.csv,ssr,BATCHBISECT,1,34.3709449768066,0.0,0.0,0.0
345,metasploit-framework.csv,ssr,BATCHBISECT,2,12.7107648849487,0.0,0.0,0.0
346,metasploit-framework.csv,ssr,BATCHBISECT,4,10.8949413299561,0.0,0.0,0.0
347,metasploit-framework.csv,ssr,BATCHBISECT,8,11.4137487411499,0.0,0.0,0.0
348,metasploit-framework.csv,ssr,BATCHBISECT,16,14.2671852111816,0.0,0.0,2.0
349,sufia.csv,ssr,BATCHSTOP4,4,0.0,0.0,0.0,0.0
350,sufia.csv,ssr,BATCHSTOP4,8,0.0,0.0,0.0,0.0
351,sufia.csv,ssr,BATCHSTOP4,16,0.0,0.0,0.0,0.0
352,sufia.csv,ssr,BATCH4,4,0.0,0.0,0.0,0.0
353,sufia.csv,ssr,BATCHBISECT,1,5.26315784454346,0.0,0.0,0.0
354,sufia.csv,ssr,BATCHBISECT,2,0.0,0.0,0.0,0.0
355,sufia.csv,ssr,BATCHBISECT,4,0.0,0.0,0.0,0.0
356,sufia.csv,ssr,BATCHBISECT,8,0.0,0.0,0.0,0.0
357,sufia.csv,ssr,BATCHBISECT,16,0.0,0.0,0.0,0.0
358,jruby.csv,ssr,BATCHSTOP4,4,55.9322052001953,0.0,0.0,0.0
359,jruby.csv,ssr,BATCHSTOP4,8,78.9346237182617,0.0,0.0,3.0
360,jruby.csv,ssr,BATCHSTOP4,16,87.6513290405273,0.0,0.0,7.0
361,jruby.csv,ssr,BATCH4,4,55.9322052001953,0.0,0.0,0.0
362,jruby.csv,ssr,BATCHBISECT,1,55.447940826416,0.0,0.0,0.0
363,jruby.csv,ssr,BATCHBISECT,2,56.1743354797363,0.0,0.0,0.0
364,jruby.csv,ssr,BATCHBISECT,4,60.7748184204102,0.0,0.0,0.0
365,jruby.csv,ssr,BATCHBISECT,8,84.7457656860352,0.0,0.0,3.0
366,jruby.csv,ssr,BATCHBISECT,16,92.9782104492188,0.0,0.0,7.0
367,vagrant.csv,ssr,BATCHSTOP4,4,13.3802814483643,0.0,0.0,0.0
368,vagrant.csv,ssr,BATCHSTOP4,8,10.563380241394,0.0,0.0,0.0
369,vagrant.csv,ssr,BATCHSTOP4,16,15.8450708389282,0.0,0.0,0.0
370,vagrant.csv,ssr,BATCH4,4,13.3802814483643,0.0,0.0,0.0
371,vagrant.csv,ssr,BATCHBISECT,1,14.7887325286865,0.0,0.0,0.0
372,vagrant.csv,ssr,BATCHBISECT,2,9.50704193115234,0.0,0.0,0.0
373,vagrant.csv,ssr,BATCHBISECT,4,13.3802814483643,0.0,0.0,0.0
374,vagrant.csv,ssr,BATCHBISECT,8,10.563380241394,0.0,0.0,0.0
375,vagrant.csv,ssr,BATCHBISECT,16,15.8450708389282,0.0,0.0,0.0
376,rails.csv,ssr,BATCHSTOP4,4,28.0297908782959,0.0,0.0,0.0
377,rails.csv,ssr,BATCHSTOP4,8,37.576168060302706,0.0,0.0,0.0
378,rails.csv,ssr,BATCHSTOP4,16,58.7000694274902,0.0,0.0,6.0
379,rails.csv,ssr,BATCH4,4,28.0297908782959,0.0,0.0,0.0
380,rails.csv,ssr,BATCHBISECT,1,52.6066360473633,0.0,0.0,0.0
381,rails.csv,ssr,BATCHBISECT,2,40.2166557312012,0.0,0.0,0.0
382,rails.csv,ssr,BATCHBISECT,4,29.3838863372803,0.0,0.0,0.0
383,rails.csv,ssr,BATCHBISECT,8,39.2010841369629,0.0,0.0,0.0
384,rails.csv,ssr,BATCHBISECT,16,60.7312126159668,0.0,0.0,6.0
385,concerto.csv,ssr,BATCHSTOP4,4,14.1379308700562,0.0,0.0,0.0
386,concerto.csv,ssr,BATCHSTOP4,8,15.1724138259888,0.0,0.0,0.0
387,concerto.csv,ssr,BATCHSTOP4,16,24.8275871276855,0.0,0.0,3.0
388,concerto.csv,ssr,BATCH4,4,14.1379308700562,0.0,0.0,0.0
389,concerto.csv,ssr,BATCHBISECT,1,21.3793106079102,0.0,0.0,0.0
390,concerto.csv,ssr,BATCHBISECT,2,16.8965511322022,0.0,0.0,0.0
391,concerto.csv,ssr,BATCHBISECT,4,14.8275861740112,0.0,0.0,0.0
392,concerto.csv,ssr,BATCHBISECT,8,15.8620691299438,0.0,0.0,0.0
393,concerto.csv,ssr,BATCHBISECT,16,25.517240524292,0.0,0.0,3.0
394,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,40.711463928222706,0.0,0.0,0.0
395,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,67.9841918945313,0.0,0.0,2.0
396,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,73.5177841186523,0.0,0.0,7.0
397,cloud_controller_ng.csv,ssr,BATCH4,4,40.711463928222706,0.0,0.0,0.0
398,cloud_controller_ng.csv,ssr,BATCHBISECT,1,53.754940032959,0.0,0.0,0.0
399,cloud_controller_ng.csv,ssr,BATCHBISECT,2,38.7351760864258,0.0,0.0,0.0
400,cloud_controller_ng.csv,ssr,BATCHBISECT,4,43.083003997802706,0.0,0.0,0.0
401,cloud_controller_ng.csv,ssr,BATCHBISECT,8,68.7747039794922,0.0,0.0,2.0
402,cloud_controller_ng.csv,ssr,BATCHBISECT,16,76.6798400878906,0.0,0.0,7.0
403,cloudify.csv,ssr,BATCHSTOP4,4,11.6803274154663,0.0,0.0,0.0
404,cloudify.csv,ssr,BATCHSTOP4,8,15.3688526153564,0.0,0.0,0.0
405,cloudify.csv,ssr,BATCHSTOP4,16,14.3442621231079,0.0,0.0,2.0
406,cloudify.csv,ssr,BATCH4,4,11.6803274154663,0.0,0.0,0.0
407,cloudify.csv,ssr,BATCHBISECT,1,25.8196716308594,0.0,0.0,0.0
408,cloudify.csv,ssr,BATCHBISECT,2,16.5983600616455,0.0,0.0,0.0
409,cloudify.csv,ssr,BATCHBISECT,4,12.0901641845703,0.0,0.0,0.0
410,cloudify.csv,ssr,BATCHBISECT,8,16.1885242462158,0.0,0.0,0.0
411,cloudify.csv,ssr,BATCHBISECT,16,15.1639347076416,0.0,0.0,2.0
412,graylog2-server.csv,ssr,BATCHSTOP4,4,4.23940134048462,0.0,0.0,0.0
413,graylog2-server.csv,ssr,BATCHSTOP4,8,7.23192024230957,0.0,0.0,0.0
414,graylog2-server.csv,ssr,BATCHSTOP4,16,9.47630882263184,0.0,0.0,0.0
415,graylog2-server.csv,ssr,BATCH4,4,4.23940134048462,0.0,0.0,0.0
416,graylog2-server.csv,ssr,BATCHBISECT,1,14.4638404846191,0.0,0.0,0.0
417,graylog2-server.csv,ssr,BATCHBISECT,2,8.47880268096924,0.0,0.0,0.0
418,graylog2-server.csv,ssr,BATCHBISECT,4,4.23940134048462,0.0,0.0,0.0
419,graylog2-server.csv,ssr,BATCHBISECT,8,7.23192024230957,0.0,0.0,0.0
420,graylog2-server.csv,ssr,BATCHBISECT,16,9.47630882263184,0.0,0.0,0.0
421,fog.csv,ssr,BATCHSTOP4,4,46.7236480712891,0.0,0.0,0.0
422,fog.csv,ssr,BATCHSTOP4,8,46.4387474060059,0.0,0.0,0.0
423,fog.csv,ssr,BATCHSTOP4,16,61.538459777832,0.0,0.0,6.0
424,fog.csv,ssr,BATCH4,4,46.7236480712891,0.0,0.0,0.0
425,fog.csv,ssr,BATCHBISECT,1,53.5612525939941,0.0,0.0,0.0
426,fog.csv,ssr,BATCHBISECT,2,49.2877502441406,0.0,0.0,0.0
427,fog.csv,ssr,BATCHBISECT,4,52.4216537475586,0.0,0.0,0.0
428,fog.csv,ssr,BATCHBISECT,8,50.9971504211426,0.0,0.0,0.0
429,fog.csv,ssr,BATCHBISECT,16,66.6666641235352,0.0,0.0,6.0
430,opal.csv,ssr,BATCHSTOP4,4,11.1607141494751,0.0,0.0,0.0
431,opal.csv,ssr,BATCHSTOP4,8,10.2678575515747,0.0,0.0,0.0
432,opal.csv,ssr,BATCHSTOP4,16,21.4285717010498,0.0,0.0,2.5
433,opal.csv,ssr,BATCH4,4,11.1607141494751,0.0,0.0,0.0
434,opal.csv,ssr,BATCHBISECT,1,7.5892858505249,0.0,0.0,0.0
435,opal.csv,ssr,BATCHBISECT,2,9.375,0.0,0.0,0.0
436,opal.csv,ssr,BATCHBISECT,4,12.0535717010498,0.0,0.0,0.0
437,opal.csv,ssr,BATCHBISECT,8,10.2678575515747,0.0,0.0,0.0
438,opal.csv,ssr,BATCHBISECT,16,22.3214282989502,0.0,0.0,2.5
439,geoserver.csv,ssr,BATCHSTOP4,4,76.7857131958008,0.0,0.0,1.0
440,geoserver.csv,ssr,BATCHSTOP4,8,97.6190490722656,0.0,0.0,3.0
441,geoserver.csv,ssr,BATCHSTOP4,16,110.119049072266,0.0,0.0,7.0
442,geoserver.csv,ssr,BATCH4,4,76.7857131958008,0.0,0.0,1.0
443,geoserver.csv,ssr,BATCHBISECT,1,43.4523811340332,0.0,0.0,0.0
444,geoserver.csv,ssr,BATCHBISECT,2,66.0714263916016,0.0,0.0,0.0
445,geoserver.csv,ssr,BATCHBISECT,4,85.1190490722656,0.0,0.0,1.0
446,geoserver.csv,ssr,BATCHBISECT,8,108.333335876465,0.0,0.0,3.0
447,geoserver.csv,ssr,BATCHBISECT,16,120.833335876465,0.0,0.0,7.0
448,gradle.csv,ssr,BATCHSTOP4,4,10.5924596786499,0.0,0.0,0.0
449,gradle.csv,ssr,BATCHSTOP4,8,14.5421905517578,0.0,0.0,0.0
450,gradle.csv,ssr,BATCHSTOP4,16,18.8509864807129,0.0,0.0,3.0
451,gradle.csv,ssr,BATCH4,4,10.5924596786499,0.0,0.0,0.0
452,gradle.csv,ssr,BATCHBISECT,1,34.2908439636231,0.0,0.0,0.0
453,gradle.csv,ssr,BATCHBISECT,2,13.285457611084,0.0,0.0,0.0
454,gradle.csv,ssr,BATCHBISECT,4,10.5924596786499,0.0,0.0,0.0
455,gradle.csv,ssr,BATCHBISECT,8,14.5421905517578,0.0,0.0,0.0
456,gradle.csv,ssr,BATCHBISECT,16,18.8509864807129,0.0,0.0,3.0
457,sonarqube.csv,ssr,BATCHSTOP4,4,17.6666660308838,0.0,0.0,0.0
458,sonarqube.csv,ssr,BATCHSTOP4,8,29.0,0.0,0.0,0.0
459,sonarqube.csv,ssr,BATCHSTOP4,16,43.6666679382324,0.0,0.0,5.0
460,sonarqube.csv,ssr,BATCH4,4,17.6666660308838,0.0,0.0,0.0
461,sonarqube.csv,ssr,BATCHBISECT,1,36.3333320617676,0.0,0.0,0.0
462,sonarqube.csv,ssr,BATCHBISECT,2,30.6666660308838,0.0,0.0,0.0
463,sonarqube.csv,ssr,BATCHBISECT,4,17.6666660308838,0.0,0.0,0.0
464,sonarqube.csv,ssr,BATCHBISECT,8,29.0,0.0,0.0,0.0
465,sonarqube.csv,ssr,BATCHBISECT,16,44.3333320617676,0.0,0.0,5.0
466,open-build-service.csv,ssr,BATCHSTOP4,4,28.5407733917236,0.0,0.0,0.0
467,open-build-service.csv,ssr,BATCHSTOP4,8,37.339054107666,0.0,0.0,0.0
468,open-build-service.csv,ssr,BATCHSTOP4,16,61.8025741577149,0.0,0.0,7.0
469,open-build-service.csv,ssr,BATCH4,4,28.5407733917236,0.0,0.0,0.0
470,open-build-service.csv,ssr,BATCHBISECT,1,37.5536499023438,0.0,0.0,0.0
471,open-build-service.csv,ssr,BATCHBISECT,2,40.7725334167481,0.0,0.0,0.0
472,open-build-service.csv,ssr,BATCHBISECT,4,29.3991413116455,0.0,0.0,0.0
473,open-build-service.csv,ssr,BATCHBISECT,8,37.7682418823242,0.0,0.0,0.0
474,open-build-service.csv,ssr,BATCHBISECT,16,62.660945892334,0.0,0.0,7.0
475,orbeon-forms.csv,ml,BATCH4,4,55.3648068669528,0.0,0.0,1.0
476,orbeon-forms.csv,ml,BATCHSTOP4,4,55.3648068669528,0.0,0.0,1.0
477,orbeon-forms.csv,ml,BATCHSTOP4,8,59.656652360515,0.0,0.0,3.0
478,orbeon-forms.csv,ml,BATCHSTOP4,16,61.3733905579399,0.0,0.0,8.0
479,orbeon-forms.csv,ml,BATCHBISECT,2,64.3776824034335,0.0,0.0,0.0
480,orbeon-forms.csv,ml,BATCHBISECT,4,57.08154506437769,0.0,0.0,1.0
481,orbeon-forms.csv,ml,BATCHBISECT,8,60.5150214592275,0.0,0.0,3.0
482,orbeon-forms.csv,ml,BATCHBISECT,16,63.0901287553648,0.0,0.0,8.0
483,puppet.csv,ml,BATCH4,4,36.231884057971,0.0,0.0,1.0
484,puppet.csv,ml,BATCHSTOP4,4,36.231884057971,0.0,0.0,1.0
485,puppet.csv,ml,BATCHSTOP4,8,21.7391304347826,0.0,0.0,4.0
486,puppet.csv,ml,BATCHSTOP4,16,18.8405797101449,0.0,0.0,8.0
487,puppet.csv,ml,BATCHBISECT,2,50.7246376811594,0.0,0.0,0.0
488,puppet.csv,ml,BATCHBISECT,4,36.231884057971,0.0,0.0,1.0
489,puppet.csv,ml,BATCHBISECT,8,21.7391304347826,0.0,0.0,4.0
490,puppet.csv,ml,BATCHBISECT,16,18.8405797101449,0.0,0.0,8.0
491,graylog2-server.csv,ml,BATCH4,4,30.1745635910224,0.0,0.0,1.0
492,graylog2-server.csv,ml,BATCHSTOP4,4,30.1745635910224,0.0,0.0,1.0
493,graylog2-server.csv,ml,BATCHSTOP4,8,22.6932668329177,0.0,0.0,3.0
494,graylog2-server.csv,ml,BATCHSTOP4,16,20.1995012468828,0.0,0.0,7.0
495,graylog2-server.csv,ml,BATCHBISECT,2,44.6384039900249,0.0,0.0,0.0
496,graylog2-server.csv,ml,BATCHBISECT,4,30.1745635910224,0.0,0.0,1.0
497,graylog2-server.csv,ml,BATCHBISECT,8,22.6932668329177,0.0,0.0,3.0
498,graylog2-server.csv,ml,BATCHBISECT,16,20.1995012468828,0.0,0.0,7.0
499,vagrant.csv,ml,BATCH4,4,33.0985915492958,0.0,0.0,1.0
500,vagrant.csv,ml,BATCHSTOP4,4,33.0985915492958,0.0,0.0,1.0
501,vagrant.csv,ml,BATCHSTOP4,8,31.3380281690141,0.0,0.0,3.0
502,vagrant.csv,ml,BATCHSTOP4,16,30.9859154929577,0.0,0.0,7.0
503,vagrant.csv,ml,BATCHBISECT,2,42.6056338028169,0.0,0.0,0.0
504,vagrant.csv,ml,BATCHBISECT,4,33.0985915492958,0.0,0.0,1.0
505,vagrant.csv,ml,BATCHBISECT,8,31.3380281690141,0.0,0.0,3.0
506,vagrant.csv,ml,BATCHBISECT,16,30.9859154929577,0.0,0.0,7.0
507,gradle.csv,ml,BATCH4,4,31.9569120287253,0.0,0.0,1.0
508,gradle.csv,ml,BATCHSTOP4,4,31.9569120287253,0.0,0.0,1.0
509,gradle.csv,ml,BATCHSTOP4,8,32.1364452423698,0.0,0.0,3.0
510,gradle.csv,ml,BATCHSTOP4,16,29.802513464991,0.0,0.0,7.0
511,gradle.csv,ml,BATCHBISECT,2,35.5475763016158,0.0,0.0,0.0
512,gradle.csv,ml,BATCHBISECT,4,31.9569120287253,0.0,0.0,1.0
513,gradle.csv,ml,BATCHBISECT,8,32.4955116696589,0.0,0.0,3.0
514,gradle.csv,ml,BATCHBISECT,16,30.1615798922801,0.0,0.0,7.0
515,geoserver.csv,ml,BATCH4,4,98.8095238095238,0.0,0.0,1.0
516,geoserver.csv,ml,BATCHSTOP4,4,98.8095238095238,0.0,0.0,1.0
517,geoserver.csv,ml,BATCHSTOP4,8,111.309523809524,0.0,0.0,3.5
518,geoserver.csv,ml,BATCHSTOP4,16,117.261904761905,0.0,0.0,8.0
519,geoserver.csv,ml,BATCHBISECT,2,88.0952380952381,0.0,0.0,0.0
520,geoserver.csv,ml,BATCHBISECT,4,109.52380952381,0.0,0.0,1.0
521,geoserver.csv,ml,BATCHBISECT,8,122.02380952381,0.0,0.0,3.5
522,geoserver.csv,ml,BATCHBISECT,16,127.97619047619,0.0,0.0,8.0
523,sonarqube.csv,ml,BATCH4,4,51.6666666666667,0.0,0.0,1.0
524,sonarqube.csv,ml,BATCHSTOP4,4,51.6666666666667,0.0,0.0,1.0
525,sonarqube.csv,ml,BATCHSTOP4,8,49.6666666666667,0.0,0.0,3.0
526,sonarqube.csv,ml,BATCHSTOP4,16,53.6666666666667,0.0,0.0,8.0
527,sonarqube.csv,ml,BATCHBISECT,2,54.6666666666667,0.0,0.0,0.0
528,sonarqube.csv,ml,BATCHBISECT,4,51.6666666666667,0.0,0.0,1.0
529,sonarqube.csv,ml,BATCHBISECT,8,49.6666666666667,0.0,0.0,3.0
530,sonarqube.csv,ml,BATCHBISECT,16,53.6666666666667,0.0,0.0,8.0
531,opal.csv,ml,BATCH4,4,39.7321428571429,0.0,0.0,1.0
532,opal.csv,ml,BATCHSTOP4,4,39.7321428571429,0.0,0.0,1.0
533,opal.csv,ml,BATCHSTOP4,8,35.7142857142857,0.0,0.0,3.5
534,opal.csv,ml,BATCHSTOP4,16,33.0357142857143,0.0,0.0,7.5
535,opal.csv,ml,BATCHBISECT,2,50.0,0.0,0.0,0.0
536,opal.csv,ml,BATCHBISECT,4,39.7321428571429,0.0,0.0,1.0
537,opal.csv,ml,BATCHBISECT,8,35.7142857142857,0.0,0.0,3.5
538,opal.csv,ml,BATCHBISECT,16,33.0357142857143,0.0,0.0,7.5
539,fog.csv,ml,BATCH4,4,69.5156695156695,0.0,0.0,1.0
540,fog.csv,ml,BATCHSTOP4,4,69.5156695156695,0.0,0.0,1.0
541,fog.csv,ml,BATCHSTOP4,8,72.0797720797721,0.0,0.0,3.0
542,fog.csv,ml,BATCHSTOP4,16,80.3418803418803,0.0,0.0,8.0
543,fog.csv,ml,BATCHBISECT,2,67.5213675213675,0.0,0.0,0.0
544,fog.csv,ml,BATCHBISECT,4,73.5042735042735,0.0,0.0,1.0
545,fog.csv,ml,BATCHBISECT,8,76.6381766381766,0.0,0.0,3.0
546,fog.csv,ml,BATCHBISECT,16,83.1908831908832,0.0,0.0,8.0
547,cloudify.csv,ml,BATCH4,4,33.6065573770492,0.0,0.0,1.0
548,cloudify.csv,ml,BATCHSTOP4,4,33.6065573770492,0.0,0.0,1.0
549,cloudify.csv,ml,BATCHSTOP4,8,30.9426229508197,0.0,0.0,3.0
550,cloudify.csv,ml,BATCHSTOP4,16,29.3032786885246,0.0,0.0,7.0
551,cloudify.csv,ml,BATCHBISECT,2,41.5983606557377,0.0,0.0,0.0
552,cloudify.csv,ml,BATCHBISECT,4,33.6065573770492,0.0,0.0,1.0
553,cloudify.csv,ml,BATCHBISECT,8,31.3524590163934,0.0,0.0,3.0
554,cloudify.csv,ml,BATCHBISECT,16,30.1229508196721,0.0,0.0,7.0
555,concerto.csv,ml,BATCH4,4,35.1724137931034,0.0,0.0,1.0
556,concerto.csv,ml,BATCHSTOP4,4,35.1724137931034,0.0,0.0,1.0
557,concerto.csv,ml,BATCHSTOP4,8,38.9655172413793,0.0,0.0,3.0
558,concerto.csv,ml,BATCHSTOP4,16,39.3103448275862,0.0,0.0,7.0
559,concerto.csv,ml,BATCHBISECT,2,33.1034482758621,0.0,0.0,0.0
560,concerto.csv,ml,BATCHBISECT,4,35.1724137931034,0.0,0.0,1.0
561,concerto.csv,ml,BATCHBISECT,8,38.9655172413793,0.0,0.0,3.0
562,concerto.csv,ml,BATCHBISECT,16,40.6896551724138,0.0,0.0,7.0
563,open-build-service.csv,ml,BATCH4,4,57.08154506437769,0.0,0.0,1.0
564,open-build-service.csv,ml,BATCHSTOP4,4,57.08154506437769,0.0,0.0,1.0
565,open-build-service.csv,ml,BATCHSTOP4,8,63.0901287553648,0.0,0.0,3.0
566,open-build-service.csv,ml,BATCHSTOP4,16,70.6008583690987,0.0,0.0,7.0
567,open-build-service.csv,ml,BATCHBISECT,2,57.5107296137339,0.0,0.0,0.0
568,open-build-service.csv,ml,BATCHBISECT,4,58.3690987124464,0.0,0.0,1.0
569,open-build-service.csv,ml,BATCHBISECT,8,65.2360515021459,0.0,0.0,3.0
570,open-build-service.csv,ml,BATCHBISECT,16,71.8884120171674,0.0,0.0,7.0
571,sufia.csv,ml,BATCH4,4,47.3684210526316,0.0,0.0,2.0
572,sufia.csv,ml,BATCHSTOP4,4,47.3684210526316,0.0,0.0,2.0
573,sufia.csv,ml,BATCHSTOP4,8,47.3684210526316,0.0,0.0,4.0
574,sufia.csv,ml,BATCHSTOP4,16,52.6315789473684,0.0,0.0,9.0
575,sufia.csv,ml,BATCHBISECT,2,57.8947368421053,0.0,0.0,0.0
576,sufia.csv,ml,BATCHBISECT,4,47.3684210526316,0.0,0.0,2.0
577,sufia.csv,ml,BATCHBISECT,8,47.3684210526316,0.0,0.0,4.0
578,sufia.csv,ml,BATCHBISECT,16,52.6315789473684,0.0,0.0,9.0
579,metasploit-framework.csv,ml,BATCH4,4,35.538261997406,0.0,0.0,1.0
580,metasploit-framework.csv,ml,BATCHSTOP4,4,35.538261997406,0.0,0.0,1.0
581,metasploit-framework.csv,ml,BATCHSTOP4,8,29.1828793774319,0.0,0.0,3.0
582,metasploit-framework.csv,ml,BATCHSTOP4,16,28.7937743190662,0.0,0.0,7.0
583,metasploit-framework.csv,ml,BATCHBISECT,2,48.1193255512322,0.0,0.0,0.0
584,metasploit-framework.csv,ml,BATCHBISECT,4,35.538261997406,0.0,0.0,1.0
585,metasploit-framework.csv,ml,BATCHBISECT,8,29.1828793774319,0.0,0.0,3.0
586,metasploit-framework.csv,ml,BATCHBISECT,16,29.05317769131,0.0,0.0,7.0
587,cloud_controller_ng.csv,ml,BATCH4,4,71.1462450592885,0.0,0.0,1.0
588,cloud_controller_ng.csv,ml,BATCHSTOP4,4,71.1462450592885,0.0,0.0,1.0
589,cloud_controller_ng.csv,ml,BATCHSTOP4,8,78.6561264822134,0.0,0.0,3.0
590,cloud_controller_ng.csv,ml,BATCHSTOP4,16,86.1660079051383,0.0,0.0,8.0
591,cloud_controller_ng.csv,ml,BATCHBISECT,2,62.4505928853755,0.0,0.0,0.0
592,cloud_controller_ng.csv,ml,BATCHBISECT,4,71.9367588932806,0.0,0.0,1.0
593,cloud_controller_ng.csv,ml,BATCHBISECT,8,79.4466403162055,0.0,0.0,3.0
594,cloud_controller_ng.csv,ml,BATCHBISECT,16,86.1660079051383,0.0,0.0,8.0
595,rubinius.csv,ml,BATCH4,4,73.1818181818182,0.0,0.0,1.0
596,rubinius.csv,ml,BATCHSTOP4,4,73.1818181818182,0.0,0.0,1.0
597,rubinius.csv,ml,BATCHSTOP4,8,80.9090909090909,0.0,0.0,3.0
598,rubinius.csv,ml,BATCHSTOP4,16,87.2727272727273,0.0,0.0,8.0
599,rubinius.csv,ml,BATCHBISECT,2,78.1818181818182,0.0,0.0,0.0
600,rubinius.csv,ml,BATCHBISECT,4,79.5454545454546,0.0,0.0,1.0
601,rubinius.csv,ml,BATCHBISECT,8,87.2727272727273,0.0,0.0,3.0
602,rubinius.csv,ml,BATCHBISECT,16,92.7272727272727,0.0,0.0,8.0
603,jruby.csv,ml,BATCH4,4,76.997578692494,0.0,0.0,1.0
604,jruby.csv,ml,BATCHSTOP4,4,76.997578692494,0.0,0.0,1.0
605,jruby.csv,ml,BATCHSTOP4,8,88.861985472155,0.0,0.0,3.0
606,jruby.csv,ml,BATCHSTOP4,16,94.9152542372881,0.0,0.0,8.0
607,jruby.csv,ml,BATCHBISECT,2,72.8813559322034,0.0,0.0,0.0
608,jruby.csv,ml,BATCHBISECT,4,83.7772397094431,0.0,0.0,1.0
609,jruby.csv,ml,BATCHBISECT,8,95.1573849878935,0.0,0.0,3.0
610,jruby.csv,ml,BATCHBISECT,16,101.210653753027,0.0,0.0,8.0
611,loomio.csv,ml,BATCH4,4,69.7560975609756,0.0,0.0,1.0
612,loomio.csv,ml,BATCHSTOP4,4,69.7560975609756,0.0,0.0,1.0
613,loomio.csv,ml,BATCHSTOP4,8,64.390243902439,0.0,0.0,4.0
614,loomio.csv,ml,BATCHSTOP4,16,67.8048780487805,0.0,0.0,8.0
615,loomio.csv,ml,BATCHBISECT,2,66.8292682926829,0.0,0.0,0.0
616,loomio.csv,ml,BATCHBISECT,4,71.7073170731707,0.0,0.0,1.0
617,loomio.csv,ml,BATCHBISECT,8,70.2439024390244,0.0,0.0,4.0
618,loomio.csv,ml,BATCHBISECT,16,73.6585365853659,0.0,0.0,8.0
619,rails.csv,ml,BATCH4,4,58.3615436696005,0.0,0.0,1.0
620,rails.csv,ml,BATCHSTOP4,4,58.3615436696005,0.0,0.0,1.0
621,rails.csv,ml,BATCHSTOP4,8,61.5436696005416,0.0,0.0,3.0
622,rails.csv,ml,BATCHSTOP4,16,66.8923493568043,0.0,0.0,7.0
623,rails.csv,ml,BATCHBISECT,2,60.2572782667569,0.0,0.0,0.0
624,rails.csv,ml,BATCHBISECT,4,60.3926878808395,0.0,0.0,1.0
625,rails.csv,ml,BATCHBISECT,8,64.2518618821936,0.0,0.0,3.0
626,rails.csv,ml,BATCHBISECT,16,69.0589031821259,0.0,0.0,7.0
